clip_id,take_folder,ground_truth,exo_nframes,exo_answer,exo_predicted,exo_correct,ego_nframes,ego_answer,ego_predicted,ego_correct
e8f2df2e-5d2d-4352-b06c-95554b1ecdb3,uniandes_bouldering_031_68,Late Expert,62,"1. Movement quality: The climber demonstrates controlled and deliberate movements, transitioning smoothly between holds with purposeful footwork and hand placements. The motion is efficient, minimizing unnecessary shifts and maintaining momentum as they ascend.

2. Technique: The climber employs proper bouldering technique, including precise footwork, body positioning for balance, and effective use of dynamic moves to reach higher holds. They utilize their core for stability and maintain a compact, efficient posture throughout the climb.

3. Confidence and control: The climber displays high confidence, maintaining steady body positioning and showing no hesitation during the climb. Their movements are stable and controlled, indicating a strong sense of spatial awareness and trust in their abilities.

4. Verdict: Intermediate Expert",Intermediate Expert,False,62,"1. Movement quality: The person's movements are characterized by a mix of deliberate planning and physical exertion. There are moments of controlled, efficient movement, such as when transitioning between holds with purpose. However, there are also instances of visible struggle, particularly during transitions and when reaching for distant holds, indicating a lack of fluidity and efficiency in some sequences. The motion is often jerky, suggesting the climber is working hard to maintain momentum and balance.

2. Technique: The climber demonstrates a basic understanding of climbing technique, such as using both hands and feet to maintain body position and leverage. They appear to be using their legs for support and pushing off from footholds, which is a fundamental climbing technique. However, their technique is not consistently refined; there are moments where they seem to rely heavily on arm strength rather than efficient body positioning and footwork, which is indicative of a developing skill set.

3. Confidence and control: The climber shows a moderate level of confidence, as they are able to initiate climbs and navigate the wall. However, there are clear moments of hesitation, particularly when reaching for holds or transitioning between sections. Their body positioning is often unstable, with frequent adjustments to maintain balance, suggesting a lack of advanced control. The climber appears to be managing their fear of falling, but not yet fully mastering the mental aspect of climbing.

4. Verdict: Novice",Novice,False
4401cdfe-a383-4116-b1ed-1783b2e0ae7e,uniandes_bouldering_036_4,Late Expert,45,"1. Movement quality: The climber demonstrates controlled and deliberate movements, transitioning smoothly between holds with good efficiency. There is a clear focus on maintaining balance and momentum, indicating a practiced approach to movement sequencing.

2. Technique: The climber employs proper climbing technique, including efficient footwork, body positioning, and dynamic moves. They use their legs effectively for power and stability, and their upper body is engaged to maintain control. The climber also demonstrates good use of the wall’s features, such as using footholds and handholds in a coordinated manner.

3. Confidence and control: The climber shows high confidence and control throughout the climb. There are no visible hesitations or moments of instability. Their body positioning is consistently balanced, and they maintain a strong connection with the wall, indicating a high level of comfort and mastery.

4. Verdict: Late Expert",Late Expert,True,45,"1. Movement quality: The person's movements are generally controlled and deliberate, showing a good understanding of body positioning and route progression. There is a noticeable lack of fluidity in some transitions, particularly when shifting between holds, which suggests they are still developing smooth, efficient movement patterns. The movements are not rushed, indicating a focus on precision over speed.

2. Technique: The climber demonstrates a solid grasp of fundamental climbing techniques, including proper hand placement, footwork, and body positioning. They utilize a variety of holds effectively, showing an ability to adapt their technique to different types of grips. The use of the feet to push off and maintain balance is evident, and they appear to be managing their body weight efficiently to avoid overreaching or falling.

3. Confidence and control: The climber displays a high level of confidence, as evidenced by their willingness to reach for challenging holds and their ability to maintain stability even when the route becomes more complex. There are moments of hesitation, particularly when transitioning between holds or when the route becomes more difficult, but these are brief and do not significantly impact their overall performance. Their body positioning is generally stable, with a focus on maintaining a strong base and using their core effectively.

4. Verdict: Intermediate Expert",Intermediate Expert,False
d33f338c-bebc-44a7-b3bb-17849a0fc068,uniandes_bouldering_037_49,Late Expert,24,"1. Movement quality: The person's movements are deliberate and controlled, showing a focus on precision rather than speed. They exhibit good body awareness, moving with a steady, efficient gait as they approach and prepare to climb. Their movements are not rushed, indicating a methodical approach to the activity.

2. Technique: The individual demonstrates proper climbing technique by maintaining a stable base and using their arms and legs effectively to ascend. They appear to be using a dynamic climbing style, with controlled footwork and hand placements, suggesting they understand the mechanics of climbing and are applying them correctly.

3. Confidence and control: The person displays a high level of confidence and control throughout the sequence. They are steady on their feet, maintaining a balanced posture even as they prepare to climb. There is no visible hesitation or instability, indicating they are comfortable and in control of their actions.

4. Final verdict: Intermediate Expert",Intermediate Expert,False,24,"1. Movement quality: The person's movements are somewhat uncoordinated and show signs of hesitation. There are moments of blurred motion, indicating rushed or awkward transitions between holds. The movements are not fluid or efficient, suggesting a lack of practiced rhythm and timing. The person frequently appears to be adjusting their position, indicating a struggle to maintain momentum.

2. Technique: The climber is using basic hand and foot placements, but often appears to be reaching or stepping without a clear plan. There is limited use of body positioning for balance and leverage. The climber sometimes appears to be relying on momentum or luck rather than deliberate technique. The use of chalk is present, but the application and timing suggest it's not being used to its full potential for grip enhancement.

3. Confidence and control: The person shows signs of hesitation and uncertainty, particularly when transitioning between holds. There are moments where the climber appears to be losing balance or has to adjust their position, indicating a lack of stability. The body positioning is often awkward, with the climber leaning or reaching in ways that suggest they are not fully confident in their ability to maintain control.

4. Verdict: Novice",Novice,False
e0e7a1f3-3420-4ae2-88fb-666ac9d5cbdc,uniandes_bouldering_033_27,Late Expert,74,"1. Movement quality: The climber demonstrates controlled and deliberate movements, transitioning smoothly between holds with good efficiency. Their body positioning suggests a focus on maintaining balance and momentum, indicating a solid understanding of movement dynamics on the wall.

2. Technique: The climber employs proper climbing technique, including efficient footwork, precise hand placements, and effective use of body tension to maintain stability. They utilize dynamic moves and transitions, showing an understanding of how to generate power and control their ascent.

3. Confidence and control: The climber displays high confidence, maintaining a stable and controlled body position throughout the climb. There are no visible hesitations or instability, and their movements are deliberate and purposeful, indicating a strong sense of control and spatial awareness.

4. Verdict: Intermediate Expert",Intermediate Expert,False,74,"1. Movement quality: The person's movements are generally controlled and deliberate, showing a good understanding of body positioning and route planning. There are moments of fluidity, especially when transitioning between holds, but some movements appear slightly hesitant or inefficient, particularly during the initial ascent and when adjusting grip. The overall movement is not overly rushed, suggesting a focus on precision over speed.

2. Technique: The climber demonstrates solid technique, including proper use of footwork and hand placement. They frequently use both hands and feet to maintain balance and progress, indicating an understanding of body tension and weight distribution. The climber also shows awareness of the wall's layout, selecting holds that support their climbing style. However, there are instances where they appear to overthink or hesitate, which could indicate a lack of muscle memory or confidence in certain moves.

3. Confidence and control: The climber displays a moderate level of confidence, as evidenced by their ability to complete several moves without falling. However, there are moments of hesitation, particularly when reaching for distant holds or when transitioning between different sections of the wall. Their body positioning is generally stable, with a focus on maintaining balance and using their core effectively. The climber does not appear overly anxious, but there is a noticeable lack of fluidity in some movements, suggesting they are still developing their confidence in more challenging situations.

4. Verdict: Intermediate Expert",Intermediate Expert,False
d2268823-4c4b-4036-b313-a27083db529d,uniandes_bouldering_037_2,Intermediate Expert,57,"1. Movement quality: The person's movements are deliberate and controlled, showing a focus on precision rather than speed. They exhibit a methodical approach to climbing, indicating a thoughtful and cautious style. The movements are efficient for their current skill level, avoiding unnecessary wasted motion.

2. Technique: The climber demonstrates proper technique by using their hands and feet effectively to maintain balance and progress. They appear to be using a dynamic climbing style, incorporating body positioning and footwork to navigate the wall. Their use of the wall's features suggests an understanding of route-finding and efficient movement.

3. Confidence and control: The person displays a high level of confidence and control throughout the climb. They maintain a stable body position, showing good balance and core engagement. There is no visible hesitation or loss of control, indicating a strong sense of security and mastery over their movements.

4. Final verdict: Intermediate Expert",Intermediate Expert,True,57,"1. Movement quality: The person's movements are generally controlled and deliberate, especially during the initial planning and footwork phases. However, there are moments of hesitation and slight inefficiency, particularly when transitioning between holds or adjusting body position. The motion is not fluid throughout, with some jerky movements and pauses, indicating a developing sense of rhythm and flow.

2. Technique: The climber demonstrates a basic understanding of hand and foot placement, using appropriate grips and maintaining body tension. They occasionally use dynamic moves, such as reaching for distant holds, but often rely on static holds and lack advanced techniques like smearing or efficient footwork. The use of the chalk bag and chalk is evident, showing awareness of grip management, but the technique is not yet refined.

3. Confidence and control: The climber shows moderate confidence, often pausing to assess the next move, which suggests a cautious approach. There are moments of instability, particularly when transitioning between holds or when the body position is not fully optimized. The climber appears to be managing their fear of falling, but not yet fully confident in their ability to execute complex moves.

4. Verdict: Novice",Novice,False
a237c7f1-4189-4f28-9a7d-233a976976d6,uniandes_bouldering_036_47,Late Expert,12,"1. Movement quality: The climber's movements are deliberate and controlled, showing a focus on precision rather than speed. The transitions between holds are smooth, indicating good body awareness and coordination. The climber maintains a stable, efficient posture throughout, suggesting an understanding of how to conserve energy while progressing.

2. Technique: The climber employs proper climbing technique, including efficient use of footwork and hand placement. They demonstrate good body positioning, using their legs to push upward and their core to maintain balance. The climber also shows an understanding of dynamic movement, using controlled swings and reaches to access difficult holds.

3. Confidence and control: The climber displays a high level of confidence, maintaining a steady and controlled pace without hesitation. Their body positioning is stable and balanced, indicating strong core strength and proprioception. The climber appears comfortable and in control throughout the climb, even when reaching for challenging holds.

4. Verdict: Intermediate Expert",Intermediate Expert,False,12,"1. Movement quality: The movement is characterized by a lack of fluidity and efficiency. The climber frequently shifts positions, often appearing to be searching for holds rather than moving with purpose. The transitions between holds are jerky and sometimes involve awkward body positioning, suggesting a struggle to maintain momentum and a smooth climbing rhythm.

2. Technique: The climber demonstrates basic technique but with significant room for improvement. They are using their hands effectively to grip holds, but their footwork is not clearly visible or consistently executed. The use of body positioning to create leverage and maintain balance appears inconsistent, and they often seem to rely on brute strength rather than efficient body mechanics. The climber does not consistently use dynamic moves or efficient transitions.

3. Confidence and control: The climber shows a moderate level of confidence, as they are able to complete several moves and maintain contact with the wall. However, there are moments of hesitation, particularly when transitioning between holds or when reaching for distant grips. Their body positioning is often unstable, with arms frequently extended and not fully engaged in supporting their body weight. This suggests a lack of full control and confidence in their ability to manage their body position and balance.

4. Verdict: Novice",Novice,False
3c519043-4e93-4f5e-b521-3b27c235c17c,uniandes_bouldering_024_6,Novice,77,"1. Movement quality: The climber demonstrates controlled and deliberate movements, transitioning smoothly between holds with good body positioning. Her movements are efficient, minimizing wasted motion as she ascends, indicating a solid understanding of route progression.

2. Technique: She employs proper climbing technique, including effective use of footwork to maintain balance and leverage, and hand placement to secure her position. Her body is kept close to the wall, utilizing dynamic movements to reach higher holds, showcasing a good grasp of fundamental climbing mechanics.

3. Confidence and control: The climber displays high confidence, maintaining stability throughout her ascent without hesitation. Her body positioning is consistently controlled, with her core engaged and weight distributed effectively, allowing her to execute moves with precision and composure.

4. Verdict: Intermediate Expert",Intermediate Expert,False,77,"1. Movement quality: The person's movements are generally controlled and deliberate, showing a good understanding of how to position their body and limbs for efficient climbing. They transition between holds with purpose, though some movements appear slightly cautious, indicating they are still developing fluidity and speed. The overall motion is not rushed, suggesting a focus on stability over speed.

2. Technique: The climber demonstrates solid technique by effectively using their hands and feet to maintain balance and progress. They utilize a variety of holds, including crimps, jugs, and slopers, and show awareness of body positioning to maintain a strong base. Their footwork is generally precise, and they often use their legs to push upward, which is a sign of good technique. They also appear to be using their core for stability, which is essential for efficient climbing.

3. Confidence and control: The climber displays a high level of confidence and control throughout the sequence. They are not hesitant in their movements and maintain a stable body position even when reaching for distant holds. Their body positioning is generally well-balanced, and they appear to be in control of their movements, even when transitioning between different types of holds. There are moments where they seem to be testing the holds, but this is more indicative of a cautious approach rather than a lack of confidence.

4. Verdict: Intermediate Expert",Intermediate Expert,False
ea71122a-5318-4c39-9207-10eb0fe6e668,uniandes_bouldering_025_14,Novice,26,"1. Movement quality: The climber's movements appear deliberate and controlled, with a focus on reaching and placing hands and feet accurately. There is a clear progression upward, indicating an understanding of movement sequencing. The transitions between holds are smooth, suggesting good body awareness and coordination.

2. Technique: The climber employs proper climbing technique, including efficient use of limbs to maintain balance and leverage. She demonstrates good footwork, using her feet to push off and stabilize her body position. Her body positioning is optimized for each move, showing an understanding of weight distribution and core engagement.

3. Confidence and control: The climber exhibits high confidence and control throughout the climb. She maintains a stable and balanced posture, even when reaching for distant holds. There is no visible hesitation or loss of control, indicating a strong sense of security and mastery over her movements.

4. Verdict: Intermediate Expert",Intermediate Expert,False,26,"1. Movement quality: The person's movements are generally controlled and deliberate, showing a good understanding of how to position their hands and feet for stability. There is a noticeable effort to maintain balance and progress upward, though some movements appear slightly hesitant or require repositioning, indicating a learning process. The fluidity is moderate, with moments of pause or adjustment, suggesting they are not yet moving with the smooth, efficient motion of a highly experienced climber.

2. Technique: The climber demonstrates basic bouldering technique, including using both hands and feet to find holds, maintaining body tension, and shifting weight appropriately. They appear to be using a ""footwork-first"" approach, carefully placing their feet before reaching for the next handhold. However, their technique is not yet refined; they occasionally struggle to find the optimal grip or foot placement, and their body positioning sometimes appears awkward or inefficient, indicating room for improvement in technique.

3. Confidence and control: The climber shows a moderate level of confidence, as they are able to complete several moves and maintain contact with the wall. However, there are moments of hesitation, particularly when transitioning between holds or when reaching for distant grips. Their body positioning is often tense, suggesting they are focused on maintaining stability rather than flowing with the movement. They do not appear to be fully relaxed or confident in their ability to execute complex moves, indicating they are still building confidence.

4. Final verdict: Novice",Novice,True
ef362c0f-063b-4aeb-af18-d15f0c0a949d,uniandes_bouldering_029_8,Early Expert,16,"1. Movement quality: The climber's movements are deliberate and controlled, showing a focus on precision rather than speed. She moves with a methodical quality, carefully selecting and reaching for holds, indicating a thoughtful approach to the climb. Her body positioning suggests she is managing her energy and balance efficiently, though not with the fluidity of a highly experienced climber.

2. Technique: The climber demonstrates fundamental climbing technique, including proper hand placement and body positioning to maintain balance. She uses her legs effectively to push off and support her body weight, keeping her center of gravity low and stable. Her footwork appears deliberate, and she is clearly focused on maintaining contact with the wall to avoid falling.

3. Confidence and control: The climber exhibits a high degree of confidence and control. She is not hesitant or visibly nervous, and her body positioning remains stable throughout the sequence. Her movements are deliberate and controlled, indicating she is comfortable with the activity and has a good sense of her own capabilities.

4. Verdict: Intermediate Expert",Intermediate Expert,False,16,"1. Movement quality: The movements are generally controlled and deliberate, showing an understanding of how to position the body and use the holds effectively. There is a clear progression from lower to higher holds, indicating a focus on building momentum and stability. The transitions between holds are mostly smooth, though some frames show slight hesitation or adjustment, which is common for someone learning to manage their body weight and balance.

2. Technique: The climber demonstrates good use of technique specific to bouldering, such as using both hands and feet to maintain balance and leverage. They appear to be using their core and legs effectively to push up and reach for the next hold. The use of the large red holds as anchors and the strategic placement of feet on smaller footholds show an understanding of route-finding and body positioning.

3. Confidence and control: The climber displays a high level of confidence and control throughout the sequence. They maintain a stable body position, even when reaching for distant holds, and show no signs of hesitation or fear. Their body positioning is efficient, with a focus on keeping their center of gravity low and their movements precise.

4. Verdict: Intermediate Expert",Intermediate Expert,False
74d47f9d-6264-4407-b9f0-9facc320c938,uniandes_bouldering_035_37,Early Expert,58,"1. Movement quality: The climber demonstrates controlled and deliberate movements, transitioning smoothly between holds with good body positioning. The movements are efficient, minimizing wasted motion and maintaining momentum as they ascend.

2. Technique: The climber effectively uses footwork and hand placement, maintaining a strong core and balanced body position. They utilize dynamic moves and body tension to reach higher holds, showing a good understanding of climbing technique.

3. Confidence and control: The climber displays high confidence, maintaining stability and control throughout the climb. There is no visible hesitation, and their body positioning remains consistent, indicating strong spatial awareness and control.

4. Verdict: Intermediate Expert",Intermediate Expert,False,58,"1. Movement quality: The person's movements are somewhat hesitant and uncoordinated, especially during the initial approach and early climbing phases. There is visible struggle to find secure footholds and hand placements, leading to awkward, jerky motions. The transitions between holds are not fluid, and the overall movement lacks efficiency, suggesting a lack of muscle memory or experience.

2. Technique: The climber demonstrates basic technique, such as reaching for holds and using both hands and feet, but often fails to utilize optimal body positioning or dynamic movement. There is minimal use of footwork to generate upward momentum or balance, and the climber frequently relies on reaching rather than climbing with precision. The use of the chalk bag is present but not consistently or effectively integrated into the climbing process.

3. Confidence and control: The climber shows signs of hesitation, particularly when attempting to reach for distant holds or when transitioning between moves. Body positioning is often unstable, with frequent shifts in balance and a tendency to lean or overreach. The climber appears to be relying on the safety of the mat and the structure of the wall rather than demonstrating advanced control or confidence in their movements.

4. Verdict: Novice",Novice,False
297d0185-6f12-4664-b53c-c5fc4054d680,uniandes_bouldering_022_20,Intermediate Expert,73,"1. Movement quality: The climber demonstrates controlled and deliberate movements, transitioning smoothly between holds with purposeful footwork and hand placements. Her movements are efficient, minimizing wasted motion as she ascends the wall.

2. Technique: She employs proper climbing technique, including maintaining a wide stance for balance, using her legs to push upward rather than relying solely on her arms, and keeping her body close to the wall for optimal leverage. Her footwork is precise, and she effectively uses her core to stabilize her body during ascents.

3. Confidence and control: The climber exhibits high confidence and control throughout the climb. She remains stable and composed, even when reaching for distant holds, and shows no hesitation in her movements. Her body positioning is consistently efficient, indicating a strong understanding of balance and spatial awareness.

4. Verdict: Intermediate Expert",Intermediate Expert,True,73,"1. Movement quality: The person's movements are generally controlled and deliberate, especially during the initial approach and when starting the climb. However, there are moments of hesitation and slight instability, particularly when transitioning between holds or adjusting body position. The movements are not overly fluid, suggesting a focus on finding secure footholds and hand placements rather than smooth, efficient motion.

2. Technique: The climber demonstrates basic climbing technique, including using both hands and feet effectively to ascend. They appear to be using a methodical approach, likely following a route or plan (as suggested by the book they were holding). The use of body positioning to maintain balance and leverage is evident, though not always optimal. There is a clear effort to maintain contact with the wall and avoid falling, indicating a foundational understanding of climbing mechanics.

3. Confidence and control: The climber shows a moderate level of confidence, as they are able to initiate and continue climbing without immediate panic. However, there are moments of hesitation, particularly when reaching for new holds or when the body position becomes unstable. The climber often appears to be checking their footing and hand placements carefully, suggesting a cautious approach rather than a confident, fluid ascent. The presence of a book and a towel indicates they are preparing and possibly strategizing, which can be a sign of a thoughtful, rather than instinctive, climber.

4. Final verdict: Novice",Novice,False
599fccf2-b3c2-4eaf-95b2-0749fe66ef4c,uniandes_bouldering_027_114,Novice,14,"1. Movement quality: The climber's movements appear deliberate and controlled, with each hand and foot placement seeming intentional. There is a clear focus on reaching for holds, suggesting a methodical approach rather than rushed or chaotic motion. The overall movement is efficient for the context, indicating a good understanding of route progression.

2. Technique: The climber is utilizing proper climbing technique, including maintaining a wide stance for balance, keeping the body close to the wall to maximize leverage, and using dynamic movements to reach higher holds. The use of both hands and feet in coordination suggests an understanding of body positioning and weight distribution.

3. Confidence and control: The climber demonstrates confidence by reaching for higher holds without hesitation, indicating comfort with the climb's difficulty. Body positioning is stable, with a strong core and controlled arm movements, suggesting good balance and control. There is no visible sign of instability or fear, which points to a high level of confidence.

4. Verdict: Intermediate Expert",Intermediate Expert,False,14,"1. Movement quality: The movement is characterized by a lack of fluidity and efficiency. The person frequently pauses, appears to be searching for holds, and makes tentative movements. The transitions between holds are not smooth, suggesting a focus on finding secure placements rather than executing a flowing ascent. The overall motion is hesitant and not yet refined.

2. Technique: The technique shows basic understanding of grip and footwork, but is inconsistent. The climber uses a variety of grips (e.g., crimp, open-hand) but often relies on undercling or overhangs without proper body positioning. There is minimal use of dynamic movement or efficient body tension to maintain balance and momentum. The footwork appears tentative and not yet integrated with hand placements.

3. Confidence and control: The climber demonstrates low confidence, frequently pausing and looking down, indicating a lack of trust in the route or their own ability to maintain stability. Body positioning is often unstable, with the climber leaning heavily on their arms or shifting weight awkwardly. There is visible hesitation before committing to each move, suggesting a lack of confidence in their ability to execute the next step.

4. Verdict: Novice",Novice,True
947ac112-6848-49aa-8cac-aece95145e0d,uniandes_bouldering_026_72,Novice,34,"1. Movement quality: The person's movements are somewhat jerky and lack fluidity, especially during the initial approach and when transitioning to the wall. The ascent is not smooth, indicating a lack of refined motor control. The descent is uncontrolled, ending in a fall, which suggests inefficiency in movement execution.

2. Technique: The climber demonstrates basic technique by reaching for holds and using their legs for support, but their footwork appears inconsistent and lacks precision. They do not utilize dynamic movements or efficient body positioning (like leaning into the wall or using core strength effectively). The fall indicates a failure to maintain proper body positioning and balance.

3. Confidence and control: The climber shows hesitation before starting the climb and appears uncertain about their route. During the ascent, they lack stability, as evidenced by their uncontrolled fall. Their body positioning is not optimal, and they do not maintain a secure grip or stance, indicating low confidence and poor control.

4. Verdict: Novice",Novice,True,34,"1. Movement quality: The person's movements are deliberate and controlled, especially when preparing to climb. They take time to chalk their hands, indicating a focus on grip security. While the initial approach to the wall is cautious, their movements during the climb show a clear understanding of body positioning and route-finding, suggesting a good level of control and efficiency.

2. Technique: The climber demonstrates proper technique by using chalk effectively to enhance grip, maintaining a stable body position, and employing efficient footwork and hand placements. They appear to be using a dynamic climbing style, moving fluidly between holds and adjusting their body position to maintain balance and momentum.

3. Confidence and control: The climber shows a high level of confidence, as evidenced by their steady and deliberate movements. They maintain a stable body position throughout the climb, with no visible hesitation or loss of balance. Their body positioning is optimal for the climb, indicating a strong sense of control and spatial awareness.

4. Verdict: Intermediate Expert",Intermediate Expert,False
4f3ad258-3d8e-430e-88be-d3f6d1db4e90,uniandes_bouldering_033_33,Intermediate Expert,73,"1. Movement quality: The person's movements are somewhat hesitant and lack fluidity, particularly when transitioning between holds. Their ascent is not efficient, as they appear to be reaching and adjusting frequently, indicating a lack of smooth, controlled motion. The descent is also unrefined, with a somewhat awkward landing and recovery.

2. Technique: The climber demonstrates basic technique, such as reaching for holds and using their legs for support, but their footwork appears inconsistent and not fully optimized. They do not seem to be utilizing dynamic movements or efficient body positioning to conserve energy or maintain momentum. Their use of the wall is basic, without advanced techniques like smearing or heel hooks.

3. Confidence and control: The person shows a moderate level of confidence, as they are able to initiate and complete the climb, but their body positioning is not always stable or optimal. There are moments of hesitation, particularly when reaching for distant holds or transitioning between grips. Their control is evident in their ability to maintain contact with the wall, but it is not consistently precise or confident.

4. Verdict: Novice",Novice,False,73,"1. Movement quality: The person's movements are generally controlled and deliberate, showing a good understanding of body positioning and hand placement. There is a noticeable lack of fluidity in transitions between holds, suggesting they are carefully planning each move rather than flowing seamlessly. Movements are efficient for the context, as they are focused on reaching and securing holds without unnecessary motion.

2. Technique: The climber demonstrates solid technique by using both hands and feet effectively to maintain balance and progress. They utilize a variety of holds, including crimps, jugs, and slopers, indicating a good grasp of different grip types. The use of the feet for support and balance is evident, showing an understanding of body positioning and weight distribution. There is also a clear focus on maintaining a strong grip and proper body alignment.

3. Confidence and control: The climber appears confident, as they are able to reach for and secure holds without hesitation. Their body positioning is stable, with a focus on maintaining balance and control throughout the climb. There are moments where they adjust their position, but these are done with purpose and control, indicating a high level of confidence in their abilities.

4. Verdict: Intermediate Expert",Intermediate Expert,True
00f50674-1f3c-4847-ab4a-fa2f0f113987,uniandes_bouldering_022_33,Novice,18,"1. Movement quality: The climber demonstrates controlled and deliberate movements, transitioning smoothly between holds with purpose. Their body positioning suggests an efficient use of momentum and balance, minimizing wasted motion as they ascend.

2. Technique: The climber employs proper climbing technique, including maintaining a wide stance for stability, using their legs effectively to push upward, and keeping their body close to the wall to maximize leverage. Their hand placement is precise, indicating an understanding of grip types and route-finding.

3. Confidence and control: The climber exhibits high confidence, moving steadily without hesitation. Their body remains stable and centered, showing excellent control over their center of gravity. Even as they reach for higher holds, their posture remains grounded and balanced.

4. Verdict: Intermediate Expert",Intermediate Expert,False,18,"1. Movement quality: The movement is characterized by frequent, jerky motions and a lack of smooth transitions. There is visible hesitation and instability, particularly when transitioning between holds. The climber often appears to be reaching or adjusting their position rather than moving with purpose, indicating a lack of fluidity and efficiency.

2. Technique: The climber demonstrates basic technique, such as using both hands and feet to ascend, but often relies on reaching rather than precise footwork or body positioning. There is limited use of dynamic moves or efficient body positioning to conserve energy or maintain balance. The climber frequently appears to be searching for the next hold, suggesting a lack of advanced technique.

3. Confidence and control: The climber shows a moderate level of confidence, as they are able to complete several moves and maintain contact with the wall. However, there are moments of hesitation and instability, particularly when transitioning between holds or when reaching for distant grips. The body positioning is often not optimal, with the climber appearing to lean or reach awkwardly rather than using efficient body mechanics.

4. Verdict: Novice",Novice,True
73853c96-b212-4c0c-840b-521bf4db7109,uniandes_bouldering_032_28,Intermediate Expert,26,"1. Movement quality: The climber's movements are not fluid or efficient. They exhibit awkward, jerky motions, particularly when transitioning between holds. The sequence of movements appears hesitant and uncoordinated, suggesting a lack of smoothness and rhythm typical of a less experienced climber.

2. Technique: The climber demonstrates poor technique. They frequently rely on their arms for support rather than using their legs effectively for leverage and balance. Their body positioning is often unstable, with their hips and torso swinging rather than maintaining a controlled, efficient posture. The use of footholds is inconsistent, and they often appear to be reaching or stumbling rather than placing feet deliberately.

3. Confidence and control: The climber shows a lack of confidence and control. There are multiple instances of hesitation, particularly when attempting to reach for the next hold. Their body positioning is unstable, and they frequently lose balance, requiring them to adjust their posture or even fall back to the mat. The climber's movements suggest they are unsure of their next move, indicating a lack of confidence in their ability to execute the climb.

4. Verdict: Novice",Novice,False,26,"1. Movement quality: The climber's movements are generally controlled and efficient, showing a good understanding of how to navigate the wall. There are moments of fluidity, especially when transitioning between holds, but some movements appear slightly rushed or less precise, particularly during dynamic moves or when reaching for distant holds. The occasional blurs suggest motion, but not necessarily poor control.

2. Technique: The climber demonstrates solid technique, including proper hand placement, body positioning, and use of footholds. They effectively use their legs for support and balance, and their body positioning often shows awareness of the wall's geometry. The use of dynamic moves is evident, and they appear to be planning their route ahead, indicating a strategic approach to climbing.

3. Confidence and control: The climber displays a high level of confidence, often reaching for holds with assurance and maintaining stability even during complex moves. There is minimal hesitation, and their body positioning suggests they are comfortable with the challenge. The occasional blurs are more indicative of speed or dynamic movement rather than lack of control.

4. Verdict: Intermediate Expert",Intermediate Expert,True
00e60518-37eb-47ea-bc82-eefa572ffc8c,uniandes_bouldering_029_65,Intermediate Expert,22,"1. Movement quality: The climber's movements are deliberate and controlled, showing a focus on precision rather than speed. They exhibit good body positioning and efficient use of their limbs to reach holds, indicating a methodical approach to climbing. There is no visible wasted motion, suggesting an understanding of efficient movement patterns.

2. Technique: The climber demonstrates proper technique by maintaining a stable base and using their legs effectively to push upward, rather than relying solely on their arms. They are seen reaching for holds with controlled arm movements and adjusting their body position to maintain balance and leverage. The use of footwork appears deliberate, with careful placement to ensure stability.

3. Confidence and control: The climber displays a high level of confidence, as evidenced by their steady pace and lack of hesitation. Their body positioning is stable, with a strong core and balanced stance, indicating good control. They appear comfortable and in command of their movements, even when reaching for distant holds.

4. Final verdict: Intermediate Expert",Intermediate Expert,True,22,"1. Movement quality: The person's movements are deliberate and controlled, showing a clear focus on finding secure footholds and handholds. The transitions between holds are smooth, indicating a good sense of body awareness and spatial judgment. There is no visible inefficiency or wasted motion, suggesting the climber is optimizing their path.

2. Technique: The climber employs proper climbing technique, including using both hands and feet effectively to maintain balance and momentum. They demonstrate good body positioning, keeping their center of gravity low and close to the wall. The use of the arms to pull up and the legs to push off shows a solid understanding of the fundamental mechanics of bouldering.

3. Confidence and control: The climber appears confident and in control throughout the sequence. There are no visible signs of hesitation or fear. Their body positioning is stable, and they maintain a strong grip on the holds, indicating a high level of comfort and control in the environment.

4. Verdict: Intermediate Expert",Intermediate Expert,True
