clip_id,take_folder,ground_truth,answer,predicted,correct
19451c59-9907-47b8-b51c-c95ff9bcd319,uniandes_bouldering_027_31,Novice,"Observations: The climber begins at the base of the wall. They utilize a distinct blue ""hand"" hold as a starting point. Their movement is characterized by a static, deliberate approach. They use a standard two-handed grip on a red hold to stabilize before reaching upward. The camera angle (fisheye, chest/head-mounted perspective) shows the climber maintaining a relatively vertical torso position, focusing on grip strength and reach rather than dynamic movement or momentum-based climbing. They demonstrate basic awareness of hold selection and foot placement.

Errors: The climber lacks fluidity in transitions between holds, relying heavily on upper body strength rather than engaging their core or legs to shift their center of gravity effectively. There is an over-reliance on ""static"" climbing—clinging tightly and slowly moving to the next position without using the kinetic energy generated by the lower body. Their footwork is not clearly visible in the video, but the lack of controlled, quiet movement indicates a lack of refined climbing technique.

Skill Level: Novice",Novice,True
e0e7a1f3-3420-4ae2-88fb-666ac9d5cbdc,uniandes_bouldering_033_27,Late Expert,"Observations: The climber is performing a boulder problem on a textured wall using a POV perspective. Their body position is characterized by maintaining a fairly low center of gravity while traversing, utilizing ""flagging"" techniques with their legs to maintain balance and keep their hips close to the wall. They predominantly utilize ""static"" climbing, moving slowly and deliberately between holds, although there is a momentary transition to a more ""dynamic"" motion when reaching for the final holds. Their grip style involves a mix of crimps and slopers, and they actively use the wall's texture for foot placements.

Errors: Throughout the climb, the climber exhibits slight hesitation during transitions between grips, leading to inefficient use of energy. There is a visible lack of fluidity in their footwork during the middle section of the route, resulting in some ""skating"" (foot slippage) before finding a stable hold. Additionally, at one point, their hips swing away from the wall due to overextending, which breaks their center of gravity and momentarily increases the weight on their arms.

Skill Level: Intermediate Expert",Intermediate Expert,False
a3a35dce-1056-48d7-975b-2680fc06f584,uniandes_bouldering_035_38,Early Expert,"Observations: The climber begins by approaching a bouldering wall and starts an ascent. They use a standard bouldering technique, utilizing various handholds and footholds. The climber demonstrates basic coordination, keeping their body relatively close to the wall. Their movement involves reaching with their right hand to grab a large red hold, shifting their center of gravity to move upward, and then finding footholds with their feet to support their weight as they continue the climb. They maintain a steady rhythm, alternating hand and foot placements.

Errors: The climber demonstrates some inefficiency in their footwork; at times, the placement of their feet on the holds is somewhat tentative and lacks the precision required for more advanced climbing, leading to slight wobbling. There is also an inconsistent tension in their core, which occasionally causes their lower body to swing slightly away from the wall. They also show a reliance on ""reaching"" with their arms rather than utilizing their legs to push upward, which is a common inefficiency that leads to faster forearm fatigue.

Skill Level: Intermediate Expert",Intermediate Expert,False
586597cc-59c5-45d5-9596-0b6506d9c0ba,uniandes_bouldering_037_38,Late Expert,"Observations: The climber displays a dynamic and fluid climbing style, utilizing both static and momentum-based movements to ascend the bouldering wall. Their body positioning is characterized by active core engagement and consistent hip management, keeping the center of gravity close to the wall. The climber demonstrates good footwork, often engaging in precise toe placements and utilizing heel hooks and flagging to maintain balance. The transitions between holds are methodical, showing a clear understanding of route reading and tension control.

Errors: While the climbing is generally efficient, there are minor moments of over-gripping on more secure holds, which consumes unnecessary energy. Additionally, during a couple of the mid-route dynamic reaches, there is a slight lack of tension in the core just before the catch, causing a momentary swing (barn-dooring) that could be mitigated with more deliberate body tension or better use of opposing footholds. 

Skill Level: Intermediate Expert",Intermediate Expert,False
a376e251-b93e-4408-8304-b3992dccd253,uniandes_bouldering_022_63,Intermediate Expert,"Observations: The climber is using a chest-mounted camera to record their ascent on an indoor bouldering wall. They start from a crouched position, maintaining three points of contact while shifting weight to reach upward holds. They utilize a mix of crimps and slopers, favoring static, deliberate movements. Their footwork involves precise placement on small holds, using the inner edge of their climbing shoes to push off as they reach for the next objective.

Errors: The climber demonstrates a slight lack of tension in the core when transitioning between holds, causing some unnecessary swinging of the lower body. There is also a brief moment of hesitation when grabbing a hold that could have been approached more dynamically to conserve energy. Their body position is slightly ""barn-dooring"" at one point, indicating a need for better distribution of weight over the feet rather than relying on upper body pull.

Skill Level: Intermediate Expert",Intermediate Expert,True
53d1ce0b-8bf0-4ba1-9592-796d2cd59a46,uniandes_bouldering_024_14,Novice,"Observations: The climber starts from a seated position, engaging in a dynamic, overhanging bouldering problem. They utilize a mix of dynamic reaching and controlled tension. The technique relies heavily on upper body strength to pull into the wall, using a series of large, positive holds. The climber maintains a relatively compact body position, keeping their center of gravity close to the wall when possible, though they frequently reset their grip to adjust for the steep incline. The movement is rhythmic but requires frequent pauses to stabilize and identify the next intended hold.

Errors: The climber demonstrates a lack of consistent footwork engagement; the feet are often dangling or searching for purchase rather than acting as a stable base for upward momentum. This places excessive strain on the arms. There is also a notable lack of ""body tension"" or ""core engagement,"" causing the body to swing away from the wall (barn-door effect) during transitions. They occasionally over-grip, which wastes energy, and their sequencing shows hesitation, suggesting they are still reading the route in real-time rather than executing a pre-planned sequence.

Skill Level: Intermediate Expert",Intermediate Expert,False
366c6d4d-1949-4363-bd6b-e0aba3454b1c,uniandes_bouldering_033_19,Intermediate Expert,"Observations: The climber uses a dynamic, flow-oriented style on the wall. They begin by chalking their hands and initiating the climb with a series of controlled moves, utilizing a mix of static reaches and short, explosive adjustments to maintain balance. The climber employs a ""frog"" body position at times, keeping the center of gravity close to the wall, and uses their feet effectively for balance, particularly when transitioning between lower and mid-level holds. They frequently look at the holds before reaching, demonstrating good spatial awareness.

Errors: There are minor moments of instability in the lower section, particularly when setting up for the first few moves where the climber's weight distribution seems slightly rushed, leading to a momentary swing in their hips. There is also a brief hesitation on a mid-way reach where the climber's core engagement dips, causing their feet to lose contact with the primary footholds momentarily before they re-establish traction. Their pathing through the mid-section exhibits some hesitation, suggesting a lack of a fully committed sequence plan.

Skill Level: Intermediate Expert",Intermediate Expert,True
c5c21e19-f5d6-46cc-9aac-50a2c4ec5951,uniandes_bouldering_022_73,Novice,"Observations: The climber is using a fisheye-lens camera, providing a distorted, wide-angle view of their movement. They begin by positioning themselves on the floor and then use their hands to grip various holds on the wall. The movement is focused on testing and grabbing holds in a relatively static, controlled manner. The climber uses their hands to reach out and pull themselves into position, keeping their center of gravity relatively low initially before adjusting their grip on the wall.

Errors: The movement is characterized by a lack of fluid, rhythmic progression. The climber stops frequently to inspect the wall and reposition their hands, suggesting a lack of prior route planning (a ""flash"" or ""onsight"" attempt). There is a noticeable lack of tension in the legs and core; instead of engaging the lower body to push upward, the climber relies heavily on upper body pulling, which is less efficient. The constant adjustment of grips indicates a lack of confidence in hand placement and weight distribution.

Skill Level: Novice",Novice,True
77b98bd6-c60b-4733-8cbf-e62c6f92730e,uniandes_bouldering_036_46,Late Expert,"Observations: The climber is bouldering on a vertical wall with a wide variety of colorful holds. They begin from a static position, using a primary crimp/pocket hold to steady themselves before initiating upward movement. Their technique involves controlled, deliberate hand movements, testing the grip on the holds before committing weight. They use their feet for support, though the wide-angle camera lens makes the precise footwork harder to track. Their body position is relatively square to the wall, maintaining a stable center of gravity while they reach for the next target hold (a large green volume).

Errors: The primary error is a slight hesitation and lack of momentum during the transition between the initial handholds. There is some unnecessary ""fidgeting"" with the hand placement on the starting holds, which suggests a slight lack of pre-climb route reading or confidence in grip security. Their body tension drops briefly when transitioning weight from the lower holds to the upper green hold, potentially making the move more strenuous than it needs to be.

Skill Level: Intermediate Expert",Intermediate Expert,False
006651a0-7f0f-49e9-8142-5f4dd40128e3,uniandes_bouldering_035_59,Intermediate Expert,"Observations: The climber is bouldering on a vertical wall with a fisheye perspective. They initiate the movement by gripping a red hold and transitioning to a small, higher hold. The climber maintains a relatively static, controlled posture, keeping their center of gravity close to the wall for much of the sequence. They use a standard hand-over-hand technique to ascend and finish by jumping down to the padded floor.

Errors: The primary error is a lack of fluidity and precise foot placement. The climber relies heavily on upper body strength rather than utilizing lower body engagement to stabilize the core. There is a moment of hesitation mid-climb where the climber appears to search for the next hold, indicating poor route-reading or lack of planning. The descent is executed with a jump that lacks controlled landing technique, which can increase the risk of injury.

Skill Level: Intermediate Expert",Intermediate Expert,True
63758542-8a82-4e62-a235-6b1ef0f03b8a,uniandes_bouldering_030_59,Late Expert,"Observations: The climber begins by approaching a bouldering wall in a gym setting. After an initial orientation, the climber executes a ""sit start,"" beginning from a low position on the ground. Throughout the climb, the climber demonstrates a dynamic style, utilizing a mix of reach-and-pull movements and some foot placements on the lower-profile holds. The climber maintains a relatively low center of gravity at the start and uses their arms to pull upward, occasionally looking for the next hold while maintaining contact with the wall. The movement is somewhat fluid but lacks the sustained tension and precise footwork characteristic of a more seasoned climber.

Errors: Several technical issues are apparent: the climber struggles with body tension, leading to unnecessary ""swinging"" or lack of control when transitioning between holds. There is also a lack of deliberate footwork; the climber appears to be relying heavily on upper-body strength rather than using their legs to push upward efficiently. At times, the climber's hands are placed in suboptimal positions, leading to hesitation and quick, corrective movements that indicate a lack of route-reading foresight.

Skill Level: Novice",Novice,False
9184f98d-fc8c-4158-a6ab-70784f003ad4,uniandes_bouldering_037_28,Intermediate Expert,"Observations: The climber uses a dynamic, powerful style, common in bouldering. He begins with a controlled start, transitioning into a sequence that utilizes reach and explosive movement. He employs an open-hand grip and some crimping on smaller holds, maintaining a good center of gravity while on the wall. He utilizes a mix of smear techniques and precise foot placements, though he relies heavily on upper body strength to overcome the steep incline of the bouldering wall. His movement is rhythmic, and he shows good spatial awareness when transitioning between holds.

Errors: There is a notable lack of consistent ""quiet feet"" technique; several foot placements are imprecise, resulting in audible scuffing and readjustment on the wall. At the beginning, his attempt to reach the first hold is a bit erratic, suggesting a lack of focus on body tension before starting. He occasionally over-grips, which suggests he is not fully trusting his foot placements and is compensating by exerting excessive arm force, which can lead to rapid forearm fatigue.

Skill Level: Intermediate Expert",Intermediate Expert,True
c02c8e65-c00e-473d-82b9-7526fa471577,uniandes_bouldering_025_46,Novice,"Observations: The climber uses a dynamic, aggressive style, frequently employing powerful moves. They exhibit good core tension and body positioning when navigating the overhanging wall, often using ""flagging"" to maintain balance. The climber utilizes both open-handed grips and crimps, adjusting their center of gravity close to the wall. Their footwork is purposeful, though they rely heavily on upper body strength to propel themselves between holds. They demonstrate a clear plan, identifying subsequent holds before executing the reach.

Errors: The climber occasionally loses precision in foot placement, evidenced by brief scraping or searching for stable footholds, which suggests a slight lack of trust in their lower body engagement. There is some minor ""barn-dooring"" (swinging of the hips) during high-intensity reaches, indicating a need for more refined core stabilization during lateral moves. Additionally, the climber takes a moment to reset their hand positioning on several holds, which could be streamlined for better flow.

Skill Level: Intermediate Expert",Intermediate Expert,False
3b9bdb20-9146-443d-b5b9-b8ba2da9e3b4,uniandes_bouldering_037_50,Late Expert,"Observations: The climber begins by applying chalk to their hands, a standard preparatory routine. They approach the wall with a deliberate gaze, assessing the route. As they initiate the climb, they use a dynamic, slightly momentum-based approach. The climber utilizes a mix of open-hand and crimp grips. Their body position shows awareness of hip proximity to the wall, although they lose core tension during the middle section of the climb. They employ a mix of flagging and high-stepping to maintain balance while transitioning between the larger holds.

Errors: The primary error is a lack of sustained core tension; the climber’s legs ""swing"" or cut loose unnecessarily due to a loss of engagement, forcing them to rely almost exclusively on arm strength for the final sequence. There is also a moment of hesitation/indecision regarding hand placement on the yellow hold, which causes a loss of fluid momentum. Their footwork is slightly noisy, indicating a lack of precision in placing toes directly onto the center of the footholds.

Skill Level: Intermediate Expert",Intermediate Expert,False
dc42bea0-358d-4c9c-add3-f6a0d0067751,uniandes_bouldering_037_24,Intermediate Expert,"Observations: The climber displays strong technique, utilizing a dynamic style typical of modern bouldering. They maintain a solid body tension, effectively engaging their core to manage the overhang. Their footwork is precise, frequently using heel hooks and toe hooking to stabilize and generate momentum. They demonstrate good route reading, often choosing optimal handhold sequences. Their dynamic movements (dynos) are controlled, and they show efficient transition between holds.

Errors: There are minor moments of over-gripping on some of the larger features, which could lead to early forearm fatigue. Occasionally, there is a slight lack of fluid hip movement when transitioning between static and dynamic phases, causing them to rely more on arm strength than necessary. During a couple of reaches, the climber’s center of gravity shifts slightly too far from the wall, forcing a rapid adjustment to maintain balance.

Skill Level: Late Expert",Late Expert,False
b962a529-af80-4fa7-a08b-b8610e5e40ab,uniandes_bouldering_022_6,Intermediate Expert,"Observations: The climber uses a dynamic, flow-oriented style on the bouldering wall. They start with a strong two-handed grip on a purple feature, then transition into a series of reaches using a variety of holds, including slopers and smaller edges. The climber demonstrates good core engagement and body tension, keeping their feet active and mostly precise on the footholds. They utilize a mix of open-hand grips and some crimping, showing an understanding of how to maintain momentum while traversing. Their movement is generally fluid, often looking ahead to plan the next hand placement.

Errors: There is a slight lack of precision in foot placement on a couple of the smaller holds, leading to a momentary adjustment or ""shuffling"" of the feet. At one point, the climber's movement appears slightly rushed, causing their balance to shift unnecessarily, which forces them to compensate with extra grip strength rather than relying on optimal body positioning. The transition around the middle section displays a slight loss of momentum, forcing a readjustment of the hips.

Skill Level: Intermediate Expert",Intermediate Expert,True
0c5bdd21-9828-43de-8d18-f9d346e3ed90,uniandes_bouldering_025_85,Novice,"Observations: The climber is performing a boulder traverse, primarily using their upper body to pull themselves along the wall. They are utilizing a combination of crimp and sloper holds. Their movement is characterized by a ""crossing over"" technique where they move one hand past the other, maintaining a consistent center of gravity while keeping their body relatively close to the wall. They focus heavily on controlled, deliberate placement of hands and feet.

Errors: There is a lack of effective ""flagging"" (using a leg for balance) during the lateral movements, which forces the climber to rely almost entirely on arm strength, leading to unnecessary exertion. Additionally, the climber occasionally loses tension in their core, which causes the hips to swing outward slightly away from the wall. The foot placement is somewhat hesitant, showing a need for better integration between lower-body power and upper-body reaching.

Skill Level: Intermediate Expert",Intermediate Expert,False
cdb3d2dc-57b0-4a0e-8645-f37c7b384f74,uniandes_bouldering_032_34,Late Expert,"Observations: The climber is utilizing an aggressive, high-intensity bouldering style on an overhanging wall, characterized by a mix of static moves and dynamic, powerful lunges to reach distant holds. They frequently utilize ""deadpoint"" movements to catch holds at the apex of their upward momentum. The climber demonstrates strong core engagement, often keeping their legs active (flagging) to maintain balance while swinging across the wall. They use a variety of grip types, including open-hand, crimp, and sloper grips. The focus is on rapid, efficient transitions between holds, showcasing a good understanding of spatial orientation in an overhanging environment.

Errors: The primary error is a lack of fluid, controlled footwork; at times, the climber's feet appear to ""cut loose"" or swing erratically when reaching for high holds, which wastes energy and places excessive demand on upper-body strength. Additionally, there are brief moments of hesitation when identifying the next move, resulting in static ""powering"" through a hold rather than utilizing optimal body positioning or hip rotation to reach it. Some movements lack the calculated precision that would allow for a more energy-conservative climb.

Skill Level: Intermediate Expert",Intermediate Expert,False
cddea26a-1eac-4176-a541-fa38ca70a214,uniandes_bouldering_033_45,Late Expert,"Observations: The climber uses a dynamic, flow-oriented style, frequently utilizing high-foot placements and engaging in controlled reaches. Their body position is characterized by efficient hip rotation and consistent tension management. They display good proprioception, particularly in their ability to maintain momentum while transitioning between diverse hold shapes (slopers, crimps, and jugs). The use of the ""flagging"" technique is evident in several frames to maintain balance during reach-heavy sequences.

Errors: There is a notable lack of optimal center-of-gravity management during the transition at 00:20-00:23; the climber momentarily over-grips while readjusting their feet, which leads to a slight hesitation. Additionally, there is a minor imprecision in foot placement on the smaller, lower-friction holds around 00:27-00:29, where the climber relies slightly too much on upper-body strength to compensate for a lack of static stability, leading to ""barn-dooring"" tendencies before they correct their balance.

Skill Level: Intermediate Expert",Intermediate Expert,False
5d5d169f-3cfa-47da-947d-ec7a93178a59,uniandes_bouldering_029_41,Novice,"Observations: The climber approaches a wall with multiple color-coded holds. Their body positioning is relatively upright, relying primarily on upper body strength (arm-dominant climbing). They use a series of reach-and-pull movements, frequently keeping their arms flexed and their torso close to the wall but lacking significant engagement of the lower body or hips to distribute weight onto the feet. The footwork is tentative, with the climber often repositioning feet after hand movements rather than establishing a stable base before reaching.

Errors: The climber lacks ""quiet feet,"" frequently adjusting and dragging their toes across the surface before finding a hold. They rely heavily on a ""straight-arm"" vs. ""bent-arm"" cycle that suggests a lack of efficiency in dynamic weight transfer. Specifically, they tend to over-grip with their hands rather than using their core to maintain tension. The lack of hip rotation (keeping the body squared to the wall rather than turning the hip in) forces them to work harder than necessary, leading to rapid fatigue in the forearms.

Skill Level: Novice",Novice,True
3d5093ba-9832-48a1-9c3b-a48ebf6faa0c,uniandes_bouldering_034_53,Intermediate Expert,"Observations: The climber approaches a bouldering wall, starting from a low position. They utilize a standard ""sit start"" posture, placing their hands on lower-level holds. They employ a mix of static and dynamic movements, shifting their center of gravity to navigate the overhang. The climber uses heel hooking and focused foot placement to maintain tension on the wall. Throughout the climb, they maintain a relatively tight core to compensate for the overhanging angle of the climbing surface.

Errors: The climber displays slightly hesitant footwork during the initial transition, showing a lack of full confidence in their placement on the smaller footholds. There is also a slight lack of fluid momentum during the middle section of the climb; they pause longer than necessary to evaluate the next hold, which causes a rapid burn of forearm strength (pump). The final reach for the finish hold is slightly unstable, indicating a lack of precise body tension as they reach the apex of the route.

Skill Level: Intermediate Expert",Intermediate Expert,True
880297ab-af58-4494-b3ae-b2dbcfd977e7,uniandes_bouldering_027_60,Novice,"Observations: The climber begins by approaching the wall and establishing a grip on a large yellow hold. They exhibit a standard static start, initially focusing on a controlled reach. They secure a two-handed grip on the yellow hold, adjusting their feet to stabilize before attempting an upward move. However, they struggle to generate enough upward momentum or secure the next handhold, resulting in an immediate fall back to the mat. The camera angle (fisheye/chest-mounted) shows a clear focus on the initial engagement with the wall.

Errors: The primary error is a lack of proper tension and footwork engagement. The climber reaches for the first hold but does not solidify their lower body position, meaning they have no stable base to push off from for the subsequent move. The attempt is aborted almost as soon as it begins, indicating a failure to plan or execute the sequence for the next hold effectively.

Skill Level: Novice",Novice,True
6d258ba3-363e-4a40-b739-2b1b6e13fa8a,uniandes_bouldering_030_8,Late Expert,"Observations: The climber uses a dynamic, flow-oriented style on an overhanging bouldering wall. They employ a mix of static moves and controlled momentum, utilizing a high step and a heel hook to stabilize their center of gravity on the incline. They frequently use their core to tension through the moves and demonstrate good reach and hip engagement when navigating the mid-section. The climber maintains a relatively low center of gravity while transitioning between varied hold types (crimps, slopers, and pockets).

Errors: The climber demonstrates slight hesitation during the transition into the mid-section, leading to a momentary loss of rhythm. Their footwork on the lower section is occasionally imprecise, leading to ""searching"" for purchase on small footholds, which expends unnecessary energy. There is a slight lack of ""quiet feet,"" resulting in some audible foot placement adjustments.

Skill Level: Intermediate Expert",Intermediate Expert,False
cea9b606-6e9c-49ac-9d1c-b906a9ea94be,uniandes_bouldering_036_15,Late Expert,"Observations: The climber approaches the bouldering wall with a focused stance, utilizing a wide base before engaging the wall. The movement begins with a standard dynamic reach, maintaining consistent three-point contact where possible. The climber demonstrates good use of footwork, specifically using the toes on small footholds to push weight upward. There is a clear attempt to keep the hips close to the wall to maximize reach and stability. The hand placements are precise, and the climber utilizes a mix of open-hand and crimp grips as the angle of the wall increases. The climbing technique shows a fluid, rhythmic pace throughout the ascent, indicating a high level of familiarity with the route.

Errors: During the mid-ascent, there is a slight lack of tension in the core when transitioning between the secondary and tertiary holds, causing a brief moment of barn-dooring. The climber also over-grips on the final sequence, which consumes extra energy unnecessarily. Additionally, there is a hesitation in the final move that breaks the momentum of the climb, suggesting a momentary lapse in confidence or fatigue management.

Skill Level: Intermediate Expert",Intermediate Expert,False
