clip_id,take_folder,ground_truth,answer,predicted,correct
b8afa573-2f0f-4b77-b4b3-5fbb7197dd1f,uniandes_dance_008_11,Late Expert,"Observations: The user is in a dance studio setting, performing basic arm movements and simple hand gestures while wearing what appears to be a tracking device or wrist-worn sensor. The user spends a significant amount of time adjusting their position, checking the camera, or preparing for a recording. The movements include basic reaching, pointing, and clapping, mostly focused on coordinating with the environment rather than a fluid or complex choreographic sequence.

Errors: The performance lacks flow and intentionality. The user is primarily distracted by the setup process, leading to inconsistent rhythm and lack of bodily engagement. There is no clear technical execution or complex movement patterns; the ""dance"" consists of disjointed gestures that are reactive to the studio setup rather than integrated into a performance.

Skill Level: Novice",Novice,False
50e6c59b-737e-447c-984c-fde5cd3e5e80,uniandes_dance_023_51,Early Expert,"Observations: The performer is practicing freestyle football skills, specifically focusing on various juggling patterns, stall techniques, and transitions. The camera uses a fish-eye perspective, capturing the performer from a first-person viewpoint. Throughout the video, the user attempts multiple tricks, including neck stalls, flick-ups, and alternating foot juggling. The movement involves constant adjustment of the ball's trajectory and a mix of creative ""combos"" (sequences of tricks).

Errors: The performer shows inconsistency in controlling the ball's height and trajectory, leading to frequent drops or the need to reset the ball. The rhythm of the juggling is broken by these frequent errors, indicating a lack of full mastery over the specific transitions being attempted. Additionally, there are instances where the ball slips off the body during stall attempts due to slight inaccuracies in body positioning or timing.

Skill Level: Intermediate Expert",Intermediate Expert,False
7c8dc8cc-c863-4082-a011-ba385306537a,uniandes_dance_024_3,Novice,"Observations: The person is performing a dance sequence, primarily focusing on hip-hop or commercial choreography involving fluid arm movements, chest isolations, and rhythmic footwork. They maintain a generally good posture, keeping a slightly bent knee stance to remain grounded. Their arm movements are reasonably synchronized with the music, and they utilize their upper body well to create shapes. They exhibit a good understanding of rhythmic timing, attempting to hit the beats of the music with precision in their hand and shoulder gestures.

Errors: There are noticeable issues with weight transitions, making some of the steps appear slightly heavy or hesitant rather than light and effortless. The fluidity of the transitions between arm movements is occasionally interrupted by tension in the shoulders, which limits the range of motion and makes the movement look a bit stiff. Furthermore, the arm extensions lack consistent sharpness, with some poses appearing slightly collapsed or incomplete. The gaze is somewhat focused on the ground or internal, which reduces the confidence of the performance projection.

Skill Level: Intermediate Expert",Intermediate Expert,False
c198cb21-159d-4a1f-b395-976f44c24166,uniandes_dance_017_4,Novice,"Observations: The person is executing a series of dance movements in a studio setting, captured with a fisheye lens. The movements are primarily centered around arm extensions, rhythmic hand gestures, and orientation shifts within the space. They demonstrate an awareness of musical timing, transitioning between positions while maintaining a fluid, albeit somewhat casual, physical engagement. The person moves through the dance space, occasionally looking toward the camera or the instructor/other people present. The technique involves a mix of contemporary-style flow and improvisational movement, with a focus on expressiveness rather than rigid technical precision.

Errors: The movement lacks consistency in tension and clarity of lines. The transitions between the arm extensions and torso shifts are occasionally rushed, leading to slight imbalances or loss of center. There is a lack of full extension in the limbs, and the coordination between the upper body and the lower body sometimes appears disconnected, suggesting the choreography is either being learned or is being performed without full commitment to the required physical intensity.

Skill Level: Intermediate Expert",Intermediate Expert,False
be44efc7-77ac-43ff-906b-3d49387ce118,uniandes_dance_022_17,Late Expert,"Observations: The person is performing a choreographed dance routine, characterized by a mix of contemporary and lyrical movements. Their body positioning demonstrates a commitment to fluidity, using expansive arm gestures, floor work, and rotational movements to navigate the space. Their posture is generally upright with engaged core muscles during turns, and they display a conscious effort to maintain rhythmic synchronicity with the underlying track. Throughout the routine, there is a clear intent to convey emotional expression through deliberate reaches and extensions.

Errors: The performance contains minor technical inconsistencies, primarily in the transitions between floor movements and upright choreography, which occasionally result in slight stability losses. The hand and finger articulation is sometimes inconsistent, lacking the consistent tension required for a perfectly polished aesthetic. Additionally, there are brief moments where the dancer's grounding during weight shifts could be more definitive, occasionally leading to a slight lack of sharpness in the terminal points of their arm extensions.

Skill Level: Intermediate Expert",Intermediate Expert,False
dc26e79e-f38f-4711-a212-6a7de087d8ac,uniandes_dance_017_6,Novice,"Observations: The individual is performing a series of hip-hop/commercial-style dance movements, focusing on upper body isolation and fluid hand styling. Throughout the sequence, the person maintains a crouched or grounded stance, using the floor space to pivot and transition between different directions. Their technique emphasizes ""waving"" and ""tutting"" elements, involving rhythmic hand movements synchronized with the music. They transition between being front-facing and side-facing, using their arms to create frame-like shapes around their body and the surrounding environment.

Errors: The primary issue is a lack of fluidity and sharp definition in the isolations. When transitioning between the hand-based ""tutting"" patterns and the body turns, there is a visible hesitation that breaks the momentum of the movement. Furthermore, the core stability is inconsistent; the weight shifts are sometimes heavy or slightly off-balance, which affects the crispness of the directional changes. The hand movements, while creative in concept, lack the required precision in the angles (the ""lines"" of the shapes are often soft or rounded rather than sharply defined).

Skill Level: Intermediate Expert",Intermediate Expert,False
1f5b9ba5-a7c0-496d-b164-444251f45d25,uniandes_dance_002_3,Late Expert,"Observations: The person is performing a standard spin, commonly known as a spot turn or basic turn, often practiced in ballroom or social dance settings. The individual begins by establishing a starting position, then initiates the rotation by stepping onto one foot and pivoting, while keeping their arms relatively close to the torso for balance. Throughout the turn, they appear to be focusing on maintaining a consistent center of gravity. The speed of the turn is controlled and deliberate.

Errors: There are a few noticeable issues with the technique. First, the person exhibits a lack of a clear ""spotting"" technique; their head does not whip around sharply, which leads to a slight loss of balance and a somewhat ""wobbly"" finish to the rotation. Second, the posture is slightly hunched, suggesting a lack of core engagement or upward lift, which makes the movement appear heavier than it should be. Third, the arm placement is inconsistent, lacking the purposeful frame that would typically accompany such a turn, resulting in a somewhat disconnected upper body movement.

Skill Level: Novice",Novice,False
be64949d-750d-4272-a561-a6c7c2d5a6b9,uniandes_dance_002_13,Early Expert,"Observations: The individual is using a fisheye camera to film a 360-degree sweep of a studio environment. They maintain a relatively steady arm extension while rotating their body to capture the room, including the black backdrop, the lighting fixtures, and the people standing in the corner. The movement is rhythmic but lacks the professional, smooth stabilization typical of advanced videography, as evidenced by the slight shakes and varying rotation speeds.

Errors: The primary error is the lack of fluid, constant-velocity panning. The rotation is slightly jerky, and there are small pauses in the movement that prevent a seamless transition between frames. Additionally, the camera angle is held at a consistent height but wobbles slightly due to the lack of a gimbal or professional stabilization technique. The framing is functional but does not account for the extreme distortion of the fisheye lens, which could have been minimized by adjusting the tilt to keep the horizon more centered.

Skill Level: Intermediate Expert",Intermediate Expert,False
0c162693-cd79-4d37-9dd9-d1a6a5c653a3,uniandes_dance_020_28,Novice,"Observations: The individual is a dancer practicing in a studio setting. Throughout the video, they are repeatedly moving in and out of the frame while executing various hip-hop or commercial dance sequences. Their movements are characterized by sharp, isolated motions, rhythmic weight shifts, and fluid transitions between floor work and standing positions. They maintain a crouched, grounded center of gravity typical of urban dance styles.

Errors: There is a lack of fluidity in some of the transitions, particularly when moving between the floor and standing, suggesting the weight distribution is not fully optimized. In some segments, the limb extensions are slightly truncated, losing the full line intended for the choreography. The precision in the timing of the ""hits"" (locking movements) occasionally fluctuates, indicating that they are still internalizing the specific rhythm of the tracks being used.

Skill Level: Intermediate Expert",Intermediate Expert,False
94b7d4d2-0ddc-47d2-a88e-71193c2315cc,upenn_0629_Dance_2_2,Early Expert,"Observations: The person in the light-colored shirt is demonstrating a camera lighting setup. He starts by explaining the placement of a lighting stand, gesturing with his hands to indicate positioning, and then walks to the staircase to adjust equipment. He moves with a purposeful, deliberate pace, utilizing hand gestures (specifically pointing and open-palm motions) to communicate his intentions regarding the visual composition. He maintains a good awareness of the room's layout, efficiently moving between the central floor space and the peripheral equipment stations.

Errors: There are minor hesitations in his movement as he navigates the clutter of tripods and light stands, indicating he is not fully internalized with the specific arrangement of the gear in this workspace. At times, he blocks the line of sight for the camera by walking directly in front of the setup. His hand gestures, while expressive, are slightly imprecise in defining specific spatial boundaries, which could lead to minor misinterpretations of intended light placement.

Skill Level: Intermediate Expert",Intermediate Expert,False
8aef970a-22d8-4f21-94de-9737be02abd1,uniandes_dance_016_46,Novice,"Observations: The individual is performing basic dance steps while navigating the studio. They focus on shifting weight from foot to foot while transitioning between positions in the room. The movement is relatively simple, primarily walking to adjust position or changing posture to face the camera or the background banner. Their stance is somewhat casual and unrefined, lacking the fluidity or technical precision expected in a choreographed dance sequence.

Errors: There is a lack of engagement in the core and postural alignment. Their footsteps are heavy and lack the lightness required for proper dance technique. They appear distracted by the environment, looking at the camera or the surroundings rather than maintaining focus on their form or rhythm. There is no clear execution of technical dance steps (such as proper turnout, extension, or controlled transitions), and the movement lacks a sense of intentionality or flow.

Skill Level: Novice",Novice,True
4db61f0f-e35b-4ad8-bc3a-8d4a02094c19,uniandes_dance_019_7,Intermediate Expert,"Observations: The person is executing a series of dance movements, primarily focusing on arm extensions, fluid transitions, and a specific ""walking"" pattern. They frequently use their hands to trace the space around them, occasionally incorporating a spinning or pivoting motion while attempting to stay oriented toward the camera. The movement appears to be a rehearsal or a choreographed sequence involving reaching and rhythmic body shifts.

Errors: There is a notable lack of stability in the core and center of gravity during the turns. The arm movements are somewhat disconnected from the body, lacking the necessary tension (extension) to make the lines look sharp. The ""walking"" transitions are heavy, lacking the light, precise footwork required for the style. There is also frequent hesitation between movements, suggesting the choreography has not been fully internalized or automated.

Skill Level: Novice",Novice,False
a79d5151-c4f8-4b6e-9084-c563b317c4e8,uniandes_dance_021_29,Intermediate Expert,"Observations: The individual is practicing a dance routine in a studio setting, likely preparing for a performance. Their body position is generally upright, utilizing a fluid, contemporary style of movement. They employ arm extensions, sweeping motions, and rhythmic weight shifts to navigate the space. Their technique involves frequent pivots and turns, moving between different focal points in the room while maintaining a consistent engagement with the choreography. The person frequently uses their arms to frame their movements and uses the floor markers as a guide for their positioning.

Errors: Throughout the performance, there are several instances of slight instability during turns, indicated by minor wobbling and loss of center. Their arm movements, while expressive, occasionally lack precision in the terminal points of the gestures, causing the lines to appear somewhat ""soft"" rather than sharp. Additionally, their footwork appears slightly hesitant at times, leading to a lack of complete fluidity when transitioning between complex patterns. There is also a noticeable lack of head synchronization during the faster turns, which disrupts the continuity of the performance.

Skill Level: Intermediate Expert",Intermediate Expert,True
0d1c01f6-74c9-45b4-8ccd-8c64eb39a2f5,uniandes_dance_008_50,Intermediate Expert,"Observations: The person is performing a choreographed dance routine, likely a K-pop dance cover, in a studio setting. The perspective is from an overhead or wide-angle camera. The routine involves a mix of footwork, rhythmic arm movements, full-body pivots, and coordinated gestures. The dancer maintains a low center of gravity during transitions, uses their arms to accentuate the beats, and rotates their body to face different walls throughout the sequence. The execution includes a specific sequence of stepping on marked spots on the floor and transitioning through various poses.

Errors: There are noticeable imprecisions in timing and flow. Several transitions between movements appear slightly disjointed, with a lack of ""fluidity"" that indicates a full grasp of the choreographic transitions is still developing. There is a slight hesitation or ""reset"" period between sequences rather than a continuous, seamless flow of motion. Additionally, the extremity control (specifically in the hand gestures) lacks the sharpness and exactness seen in professional execution, suggesting that the muscle memory for this specific routine is not yet fully ingrained.

Skill Level: Intermediate Expert",Intermediate Expert,True
53d819a4-f540-44ed-8dcd-2260112fc54c,uniandes_dance_021_19,Intermediate Expert,"Observations: The person is performing a hip-hop dance routine, likely a choreography involving multiple position shifts around a studio. They use a broad range of motion, incorporating rhythmic footwork, arm gestures, and levels. Their body weight is generally well-distributed when executing turns and transitions between different areas of the room. They demonstrate an understanding of musicality, attempting to synchronize movements with the beat, and maintain a consistent flow between sequences.

Errors: There is a lack of precision in the ""sharpness"" or ""pop"" of certain movements; some transitions appear slightly fluid when they would benefit from more deliberate stops or accents. Their balance occasionally wavers during quick directional changes, suggesting a slight disconnect between their core stability and limb extension. Additionally, their facial expression and head movement are somewhat inconsistent, sometimes lagging behind the intensity of the lower-body movements.

Skill Level: Intermediate Expert",Intermediate Expert,True
fdaecdd1-2ef5-44d6-bc6c-26ff4a21c3d6,uniandes_dance_008_13,Late Expert,"Observations: The person is performing a martial arts kata or movement drill. They maintain a wide, low stance throughout the movements, utilizing sharp, rhythmic transitions. Their arms are extended with deliberate tension, and they incorporate rapid head turns to focus their gaze at the completion of each sequence. They frequently pivot or step between positions while keeping their core engaged.

Errors: The primary error is a lack of fluidity and ""snap"" in the techniques; the movements appear somewhat mechanical and unrefined, lacking the explosive power associated with advanced practice. Additionally, their footwork is slightly hesitant, leading to minor instability during the transitions, and their center of gravity shifts too much, which compromises the balance required for executing high-impact strikes.

Skill Level: Intermediate Expert",Intermediate Expert,False
27b3c35b-8799-4294-b4ff-dc33f52e0220,uniandes_dance_024_8,Novice,"Observations: The performer is practicing a dance routine in a studio setting. They appear to be performing a series of short, repetitive sequences, likely for a dance cover or instructional video, given the presence of a camera on a tripod and the use of the room as a recording space. Throughout the video, the individual transitions between various positions—seated, standing, and moving—often checking the camera or adjusting their position. When dancing, the movements involve basic rhythmic steps, weight shifts, and some arm gestures typical of modern or urban dance choreography. They frequently use their hand to signal or mark the start of segments for the camera.

Errors: The movement lacks fluidity and precision. There is a noticeable lack of tension in the upper body, resulting in ""lazy"" arm movements and unfocused hand positioning. The transitions between steps are hesitant, suggesting that the choreography is not fully internalized or that the performer is preoccupied with the technical aspects of filming (constantly checking the monitor/camera). There is inconsistent posture and a lack of clear extension, which makes the performance feel more like a rehearsal or a mark-through rather than a polished execution.

Skill Level: Novice",Novice,True
9235aa5a-d273-4932-be5f-b74ac82f5bcc,uniandes_dance_007_7,Intermediate Expert,"Observations: The individual is practicing a dynamic, repetitive flow movement, primarily focusing on spinning, pivoting, and arm-swinging sequences. They perform a series of quick rotations (360-degree pivots) combined with intentional arm movements that cross the torso and extend outward. The movement involves frequent changes in direction and focal point, suggesting a rhythmic exercise or a choreographed dance-like routine. The person keeps a relatively low center of gravity when spinning to maintain balance and uses quick, snappy arm motions.

Errors: Throughout the video, the individual demonstrates occasional instability, particularly during the rapid pivot turns where they struggle to maintain a perfectly vertical axis. Some of the arm extensions lack the fluidity and precision required for this style of movement, appearing slightly jerky or uncoordinated at times. Their transitions between sequences are occasionally sluggish or lack sufficient tension, causing a loss of momentum. Additionally, the footwork is sometimes hesitant during tighter spins, showing a lack of consistent, grounded contact with the floor.

Skill Level: Intermediate Expert",Intermediate Expert,True
97fff617-93c7-4d83-a13e-1ff5ab6fc79d,uniandes_dance_021_12,Late Expert,"Observations: The individual is performing a choreographed dance sequence in what appears to be a studio setting. Their movement involves rapid, rhythmic arm gestures, coordinated with dynamic spins and rotations. They maintain a relatively low center of gravity, with bent knees, allowing for agile footwork and quick weight transfers. Their hand movements are precise, often featuring sharp, staccato snaps, which are well-synchronized with the tempo of the (unheard) music. The transition between floor movements and upright dancing is fluid, demonstrating good core strength and spatial awareness.

Errors: The primary error is a lack of fluidity during the transition between the rapid spins and the sharp arm gestures; there is a momentary ""stutter"" in momentum as they reset for the next phrase. Additionally, when changing orientation, the foot placement is occasionally slightly heavy, which reduces the gracefulness of the turn. The arm angles during the snapping sequences are inconsistent, occasionally failing to lock at the desired shoulder-height position, which creates a slightly less unified visual line.

Skill Level: Intermediate Expert",Intermediate Expert,False
6af8d123-939a-410a-9d29-72687bd4dac5,uniandes_dance_013_15,Late Expert,"Observations: The individual is practicing a dance routine in a studio setting, utilizing a mix of arm movements, isolations, and rhythmic steps. They use rhythmic hand gestures, including hand waves, pointing, and fluid arm extensions that follow the tempo of the music. Their body posture is generally relaxed, with a focus on maintaining flow and coordination between their footwork and upper body motion. They are also scanning their environment and adjusting their positioning relative to the cameras and equipment in the room.

Errors: There are some imprecisions in the fluidity of the transitions; the performer occasionally pauses or hitches between segments, suggesting they are still processing the choreography mentally. The arm extensions lack full tension at the extremities, leading to a slightly ""loose"" appearance in the lines. Additionally, there are brief moments of hesitation or gaze-shifting toward the surroundings, which slightly breaks their focus and continuity of movement.

Skill Level: Intermediate Expert",Intermediate Expert,False
8fdcfd22-239e-44b9-90a7-f29588cb7d82,uniandes_dance_012_24,Intermediate Expert,"Observations: The individual is performing a series of hand-tracking or gesture-based exercises in a studio environment. They maintain a relatively stable stance while moving their arms and hands in front of the camera, likely testing sensor calibration or range of motion. Their movements are generally rhythmic, involving rhythmic waves and hand extensions to engage with the tracking system. They shift their focus between the camera feed/tracking area and the equipment setup to verify the efficacy of their movements.

Errors: There is a lack of fluidity and consistency in the hand-tracking movements. The individual pauses frequently to check the setup, suggesting they are struggling to maintain a constant tracking signal or are unsure of the required gesture parameters. Their arm movements are somewhat erratic, lacking the precision and controlled tempo required for professional-level calibration or performance, indicating difficulty in maintaining the ""sweet spot"" for the sensor.

Skill Level: Novice",Novice,False
5286fd37-f72e-42c5-bb9e-e09811887981,uniandes_dance_020_27,Novice,"Observations: The dancer is performing a series of hip-hop/commercial-style movements in a studio setting. They exhibit a consistent rhythm and attempt to integrate a ""groove"" into their body, focusing on weight shifts and torso isolations. The dancer uses a variety of footwork patterns and reaches, frequently alternating between different directions in the space. Their arms follow the beat, often using a ""pushing"" motion, and they maintain a relatively low center of gravity to keep the movement grounded.

Errors: There are noticeable issues with timing and control. The dancer frequently struggles with ""sharpness""; the movements often appear slightly mushy or unfinished, lacking the necessary snap at the peak of the motion. There is a lack of full extension in some of the arm reaches, which makes the movement appear smaller and less dynamic. Additionally, there is a lack of consistent core engagement, resulting in slightly shaky transitions when changing directions, and the head/neck placement feels disconnected from the body's momentum during the turns.

Skill Level: Intermediate Expert",Intermediate Expert,False
7992ceca-a566-4679-b116-6fc0b811b70f,upenn_0720_Dance_4_5,Early Expert,"Observations: The individual demonstrates a specialized, albeit unusual, movement pattern that combines elements of a static, grounded stance with controlled, sweeping arm gestures and deliberate rotational pivots. For the majority of the video, the person maintains a centered base, engaging in ""fanning"" motions with their arms while transitioning between two distinct lighting rigs. They demonstrate an understanding of spatial awareness and sequence, moving systematically from one camera setup to the other. Their body alignment remains upright, with focused gaze directed toward the camera equipment, indicating a task-oriented approach.

Errors: There is a notable lack of fluid, athletic transition between positions; the person exhibits a somewhat rigid posture during movement, appearing slightly mechanical rather than organic. The transitions between the lighting equipment and the camera setups are punctuated by moments of hesitation, suggesting an improvised or trial-and-error approach to the filming process. The person also displays repetitive, jerky hand movements that suggest an inconsistent rhythm in their interaction with the environment.

Skill Level: Intermediate Expert",Intermediate Expert,False
c5c271ee-08ad-4dd8-ac8c-417f830db685,uniandes_dance_019_20,Intermediate Expert,"Observations: The person is performing a hand-based movement exercise or dance rehearsal. They are standing in front of a black backdrop with white markings, likely used for motion capture or tracking. The person extends their hand toward the camera, making gestures, movements, and rotations of the wrist and fingers. They frequently check the camera/mirror to align their movements with the tracking markers on the backdrop. The camera position is stationary, creating a fisheye perspective, while the subject focuses on precise hand placements and spatial awareness relative to the screen.

Errors: There is a lack of fluidity in the hand transitions; the movements appear somewhat mechanical and hesitant as the person adjusts to the tracking field. There is also a lack of overall body engagement, as the focus is heavily isolated on the hand and wrist, leading to slight stiffness in the arm and shoulder. The subject spends a noticeable amount of time looking at the camera/screen to verify their positioning rather than maintaining a consistent, natural flow, which disrupts the rhythm of the performance.

Skill Level: Novice",Novice,False
26ca925c-845d-4419-ae37-93f28cb415e8,uniandes_dance_016_8,Early Expert,"Observations: The person is performing a hip-hop freestyle routine while being filmed from a low, fisheye perspective. Their movement consists of isolated pops, fluid waves, and rhythmic steps that transition between various spots in the studio. They make frequent use of arm extensions and shoulder rolls to accentuate the beat. They utilize space effectively, moving laterally and pivoting to engage with different areas of the room, often gesturing toward the camera or the surrounding space to maintain performance energy.

Errors: There are slight inconsistencies in the timing during the faster sequences; a few of the movements appear to ""lag"" slightly behind the musical count. Some transitions between freestyle moves are slightly hesitant, lacking the seamless flow that defines high-level mastery. Additionally, their posture dips slightly during faster, more complex footwork, which results in a loss of core stability and a momentary reduction in the crispness of their hits.

Skill Level: Intermediate Expert",Intermediate Expert,False
