clip_id,take_folder,ground_truth,answer,predicted,correct
be44efc7-77ac-43ff-906b-3d49387ce118,uniandes_dance_022_17,Late Expert,"Observations: The dancer is performing a series of dance movements characterized by rhythmic footwork, arm extensions, and body isolation. Throughout the video, she maintains a consistent posture, with core engagement evident in the fluid transitions between leg kicks, turns, and steps. Her movements are executed in coordination with a steady, though often internal, tempo. She utilizes dynamic arm movements to accent the footwork, often reaching and contracting in synchronization with the rhythmic shifts. The footwork involves various steps including side-to-side transitions, pivots, and some stylized leg extensions.

Errors: There are minor issues regarding the precision of the weight transfer during the transition phases. Some of the arm movements lack the sharp, clean finish required for high-level technical execution, occasionally appearing slightly soft or lacking full extension. Furthermore, there is a slight lack of total body integration in the transitions between steps; at times, the upper body movement does not perfectly mirror the intensity of the footwork, resulting in a slight disjointedness in the flow of the routine. The gaze is somewhat unfocused at points, detracting from the overall performance presence.

Skill Level: Intermediate Expert",Intermediate Expert,False
dc26e79e-f38f-4711-a212-6a7de087d8ac,uniandes_dance_017_6,Novice,"Observations: The dancer is performing a sequence of stylized contemporary dance movements. She begins with fluid, controlled isolations and transitions into a series of arm extensions, body rolls, and coordinated footwork. Her posture is generally aligned, with a focus on grace and extension. She maintains core engagement throughout the turns and reaches, displaying a clear awareness of her spatial orientation relative to the camera.

Errors: There are minor lapses in fluidity during the transition between the floor-level movements and the standing arm sequences, where the dancer appears slightly hesitant. Her balance during the turn (around 00:30) is slightly compromised, evidenced by a slight adjustment in her landing foot. Additionally, the synchronization between her arm movements and her upper back engagement is occasionally inconsistent, causing some of the movements to appear sharper rather than fully integrated into her core.

Skill Level: Intermediate Expert",Intermediate Expert,False
1f5b9ba5-a7c0-496d-b164-444251f45d25,uniandes_dance_002_3,Late Expert,"Observations: The individual is practicing a series of specific martial arts movements, primarily focusing on footwork drills, weight distribution, and controlled punches. Throughout the video, they maintain a relatively upright posture, shifting their weight between legs with each step. The movements involve a steady, rhythmic pattern of stepping forward and backward while engaging in subtle hand motions that simulate defensive or offensive positioning. The gaze is consistently forward, and the upper body remains stable while the lower body executes the transition from a back-weighted to a front-weighted stance.

Errors: There are several noticeable issues regarding form and mechanics. First, the weight transition lacks fluidity; the steps are slightly choppy, and there is a tendency to ""bob"" vertically rather than maintaining a consistent head level during movement. Second, the arm motions are disjointed from the core, indicating that the power generation is not coming from the rotation of the torso but is instead largely peripheral. Third, the hand positioning is inconsistent and lacks the tension required for authentic combative application. Finally, the footwork lacks the necessary ""grip"" on the floor, suggesting that the individual is somewhat disconnected from their center of gravity during the transition phase.

Skill Level: Novice",Novice,False
be64949d-750d-4272-a561-a6c7c2d5a6b9,uniandes_dance_002_13,Early Expert,"Observations: The dancer is performing a series of Afro-Caribbean influenced movements, primarily utilizing body isolations and hip rolls. She maintains a wide, grounded stance with bent knees throughout the sequence, emphasizing weight shifts from one side to the other. Her arm movements involve controlled, sweeping motions, though they lack fluid transition between poses. She keeps her gaze focused forward, attempting to maintain stability in her core while isolating the torso and hips.

Errors: There is a notable lack of fluidity between the upper and lower body movements; the transitions appear disjointed, making the overall motion look mechanical rather than rhythmic. She struggles with core engagement during the torso isolations, which results in unnecessary shoulder shrugging. Her arm extensions are tentative and lack the intentionality required to sell the movement, and her timing feels slightly disconnected from the underlying rhythmic structure of the choreography.

Skill Level: Intermediate Expert",Intermediate Expert,False
0c162693-cd79-4d37-9dd9-d1a6a5c653a3,uniandes_dance_020_28,Novice,"Observations: The dancer is performing a series of dance movements characterized by rhythmic footwork, including shuffles, rhythmic steps, and coordinated arm movements. They maintain a generally balanced posture, keeping their weight centered. The footwork involves various weight shifts, pivoting on the balls of the feet, and coordinated knee flexion. Arm movements are used primarily for rhythmic emphasis and stylistic expression.

Errors: There is a notable lack of fluidity and ""polish"" in the execution of the transitions. The dancer occasionally struggles with tempo, showing slight hesitation between movements, which breaks the continuity of the rhythm. Additionally, the arm extensions and gestures lack a full range of motion or clear intent, appearing somewhat tentative rather than sharp or fully extended. The synchronization between the upper body and the footwork lacks a cohesive connection, making the performance appear more like a series of practiced steps than a unified piece of choreography.

Skill Level: Intermediate Expert",Intermediate Expert,False
94b7d4d2-0ddc-47d2-a88e-71193c2315cc,upenn_0629_Dance_2_2,Early Expert,"Observations: The person is performing a standard basketball crossover drill. Their stance is somewhat wide, and they keep their knees bent while bouncing the basketball between their hands in front of their body. They move with a rhythmic pace, alternating sides and focusing on maintaining control of the ball. The drill consists of stationary crossovers followed by a brief walk forward and backward to adjust their position, then returning to the crossover motion.

Errors: There are several notable technical errors. Firstly, the person's dribble height is inconsistent and often rises to chest level, making the ball easier to steal in a game scenario; it should be kept closer to the waist or knee level. Secondly, their weight transfer is minimal; they tend to stay upright rather than sinking into an athletic, low-center-of-gravity stance, which limits their speed and explosiveness. Additionally, their eyes are frequently focused on the ball rather than up, which is a fundamental habit for court awareness.

Skill Level: Novice",Novice,False
8aef970a-22d8-4f21-94de-9737be02abd1,uniandes_dance_016_46,Novice,"Observations: The dancer is performing a choreography focusing on sharp isolations, fluid arm movements, and specific footwork patterns. She maintains a slightly crouched, grounded center of gravity throughout. Her movements involve rhythmic weight transfers, incorporating chest pops, shoulder rolls, and precise hand gestures. The choreography requires coordinated syncopation between the upper and lower body, particularly during the transition from fluid extensions to sharp, percussive beats. She keeps her gaze directed forward, maintaining posture and alignment.

Errors: There are slight issues with timing and fluidity during the more complex sequences. Specifically, some of the arm extensions lack the necessary tension at the terminal point, making the movements appear somewhat soft rather than crisp. In the transition at 00:36, there is a minor hesitation in the footwork, leading to a loss of momentum. Additionally, the isolation of the torso in the chest pop segments is not fully maximized, resulting in a less defined hit than the choreography likely demands. The overall flow is occasionally interrupted by slight hesitations while preparing for the next set of movements.

Skill Level: Intermediate Expert",Intermediate Expert,False
4db61f0f-e35b-4ad8-bc3a-8d4a02094c19,uniandes_dance_019_7,Intermediate Expert,"Observations: The dancer is performing a series of dance movements characterized by rhythmic steps and arm extensions. She maintains a consistent center of gravity, shifting her weight from side to side in coordination with her upper body. Her technique involves flowing, rhythmic movements of the arms, often extended above the head or out to the side, accompanied by controlled, isolated hip movements (shimmying). She maintains a steady, upright posture with a slight lean during specific steps to emphasize the rhythm.

Errors: There are noticeable imprecisions in the fluidity of her transitions; she occasionally appears slightly stiff when moving between the hip isolations and the full-body rhythmic shifts. Her footwork lacks crispness, particularly during the faster sequences where her weight shifts are slightly delayed, causing a minor synchronization issue with the underlying tempo. Additionally, there is a slight lack of full tension in her fingertips during extended arm positions, which dilutes the visual sharpness of her movements.

Skill Level: Intermediate Expert",Intermediate Expert,True
a79d5151-c4f8-4b6e-9084-c563b317c4e8,uniandes_dance_021_29,Intermediate Expert,"Observations: The dancer is performing a series of Latin dance steps, primarily focusing on footwork and hip movement. She maintains a consistent stance with slightly bent knees and engages in repetitive weight transfers. Her arm movements include rhythmic waves and styling that aim to complement the footwork. She uses a step-tap pattern, rotating her torso to shift directions, and employs active hip engagement to accentuate the movement.

Errors: There is a notable lack of fluidity in the transition between steps, particularly when changing directions, which leads to a slight loss of balance or stability. The timing of the arm styling is inconsistent; at times, the movements appear delayed or disconnected from the rhythmic flow of the feet. Furthermore, the weight transfers are not always fully grounded, leading to ""staccato"" movements where the transitions between beats feel somewhat mechanical rather than organic.

Skill Level: Intermediate Expert",Intermediate Expert,True
0d1c01f6-74c9-45b4-8ccd-8c64eb39a2f5,uniandes_dance_008_50,Intermediate Expert,"Observations: The dancer is performing a contemporary/modern sequence, focusing on floor work transitions, balanced leg extensions, and torso isolations. She demonstrates a clear sense of musicality, using her arms to extend the lines of her body during turns and floor reaches. She maintains a consistent center of gravity, particularly during the transition into the side lunges and the controlled, high-knee leg lift sequences. The movement transitions from upright vertical work to grounded, floor-oriented contact, showing a good understanding of weight distribution and momentum.

Errors: The primary technical issue is a lack of full extension in the feet (sickling) during some of the leg extensions, which breaks the aesthetic line. Additionally, there is a slight lack of ""core snap"" during the rapid direction changes, causing her torso to lag behind her lower body at times, which prevents the movement from appearing fully fluid and sharp. Her landing from the small leaps is occasionally heavy, suggesting a need for increased ankle and calf engagement to absorb the impact more silently.

Skill Level: Intermediate Expert",Intermediate Expert,True
53d819a4-f540-44ed-8dcd-2260112fc54c,uniandes_dance_021_19,Intermediate Expert,"Observations: The individual is practicing a series of dance movements, primarily focusing on footwork and arm coordination. He executes steps involving weight transfers, rhythmic leg lifts, and arm extensions. His upper body remains relatively upright, and he maintains a consistent tempo throughout the sequence, transitioning between basic steps, spins, and arm gestures. He appears to be focusing on the rhythm and the flow of the routine, frequently looking at his own reflections or markers on the floor.

Errors: There are minor lapses in fluidity during transitions between more complex footwork patterns. His center of gravity occasionally shifts slightly off-balance during spins, causing brief stutters in his momentum. His arm movements, while rhythmic, sometimes lack the full extension or crispness required for higher-level performance, and he occasionally loses perfect synchronization between his foot placement and the timing of his arm gestures, suggesting he is still internalizing the choreography.

Skill Level: Intermediate Expert",Intermediate Expert,True
fdaecdd1-2ef5-44d6-bc6c-26ff4a21c3d6,uniandes_dance_008_13,Late Expert,"Observations: The dancer is performing a contemporary/expressive dance routine. She utilizes fluid arm movements, expressive hand gestures, and rhythmic weight shifts. Her posture is generally upright, with intentional isolations of the upper body. She incorporates varied levels, including bending at the waist and soft knee articulation, and uses floor markers to maintain spatial awareness. Her gaze is focused and intentional throughout the performance.

Errors: There are slight issues with stability and control during some of the quicker pivots and turns, leading to minor wobbling in her stance. Her arm extensions occasionally lack the crisp, full tension needed to convey maximum lines, appearing slightly soft at the fingertips. Additionally, the transition between floor-level movements and standing positions lacks complete fluidity, suggesting some tension in the core that briefly interrupts the continuity of the phrase.

Skill Level: Intermediate Expert",Intermediate Expert,False
27b3c35b-8799-4294-b4ff-dc33f52e0220,uniandes_dance_024_8,Novice,"Observations: The dancer is performing a series of Afro-Cuban or salsa-based footwork drills. He maintains a good center of gravity, keeping his knees bent and his torso relatively upright. His arm movements are somewhat stiff, occasionally functioning as counterbalances rather than extensions of the rhythm. The footwork includes basic side steps, heel touches, and small hops or weight shifts. He uses the floor space effectively, staying within a designated area marked on the floor.

Errors: There is a lack of fluidity in the transition between steps, resulting in a somewhat mechanical rhythm. The dancer’s arm coordination is disconnected from the footwork; they often look like they are being moved independently rather than reacting to the center of the body. Additionally, his posture is slightly hunched when concentrating on complex transitions, which limits the extension of his movements. He also demonstrates slight hesitation when resetting for a new pattern, indicating a lack of full muscle memory for the routine.

Skill Level: Intermediate Expert",Intermediate Expert,False
9235aa5a-d273-4932-be5f-b74ac82f5bcc,uniandes_dance_007_7,Intermediate Expert,"Observations: The individual is performing a choreographed dance routine in a studio setting. Her body position is generally upright with a focus on lateral footwork and arm coordination. She uses rhythmic steps, frequently shifting weight from one foot to the other while maintaining a loose, fluid upper body. Her technique involves a mix of stepping patterns, pivots, and arm extensions that follow a consistent count. She maintains visual focus toward the camera or the instructor position, demonstrating spatial awareness of the room.

Errors: There are minor issues with timing and synchronization during the more rapid sequences of footwork, leading to occasional hesitation or slight missteps. Her arm movements lack some definition and crispness, appearing somewhat loose at the extremities, which affects the overall ""sharpness"" of the choreography. Additionally, her transitions between different movement patterns are occasionally rushed, which causes a slight imbalance in her posture during the shift between weight-bearing legs.

Skill Level: Intermediate Expert",Intermediate Expert,True
97fff617-93c7-4d83-a13e-1ff5ab6fc79d,uniandes_dance_021_12,Late Expert,"Observations: The individual is performing a choreographed dance routine in a studio setting. Throughout the performance, she maintains a consistent rhythmic flow, using her arms to create dynamic shapes and coordinating her footwork with the music. She displays good core engagement, evident in her balanced weight shifts and the fluidity of her torso movements. Her transitions between different dance steps are generally smooth, and she demonstrates a good understanding of spatial awareness as she moves across the designated floor area.

Errors: There are slight inconsistencies in the sharpness of her arm extensions, particularly during faster transitions where the extremities lose some tension. In several segments, her center of gravity shifts slightly too far forward, which causes a minor lack of stability in her landings. Additionally, there are brief moments where her coordination between the lower body and the upper body tempo is slightly off, leading to a momentary misalignment in the beat.

Skill Level: Intermediate Expert",Intermediate Expert,False
6af8d123-939a-410a-9d29-72687bd4dac5,uniandes_dance_013_15,Late Expert,"Observations: The person is performing a standard Latin dance step, specifically a ""Basic"" step pattern. Their body posture is upright with a slight engagement of the core. Their footwork involves a weight transfer from one foot to the other with rhythmic, subtle hip movement typical of salsa or merengue foundations. Their arms are held in a relaxed, rhythmic fashion, often synchronized with the step. They maintain consistent eye contact and focus, appearing to follow a sequence of movements.

Errors: The movement exhibits a lack of fluid transitions between steps; the weight transfers appear slightly rigid, lacking the ""softness"" in the knees required for more advanced Latin styles. There is a slight disconnect in the arm styling, which occasionally appears uncoordinated with the lower body rhythm. The torso rotation is minimal, which limits the projection and aesthetic quality of the movement.

Skill Level: Intermediate Expert",Intermediate Expert,False
8fdcfd22-239e-44b9-90a7-f29588cb7d82,uniandes_dance_012_24,Intermediate Expert,"Observations: The dancer is performing a series of dance movements characterized by rhythmic footwork, arm isolations, and body rolls. She maintains a consistent center of gravity, with bent knees during the transitions and dynamic weight shifts between her left and right legs. Her upper body incorporates sharp, synchronized arm extensions and torso fluidity that align with the cadence of the music. She frequently resets her position to stay within the frame and maintains a stable posture during rotations.

Errors: There is a slight lack of tension in the extremities during certain arm movements, leading to a ""loose"" appearance in her wrists and fingers at the peak of the extensions. Her synchronization with the beat occasionally fluctuates, particularly during the more complex leg-work sequences, where she appears to anticipate the tempo rather than grounding herself in it. Some of the turns are slightly unbalanced, resulting in minor adjustments in her footing to maintain equilibrium.

Skill Level: Intermediate Expert",Intermediate Expert,True
5286fd37-f72e-42c5-bb9e-e09811887981,uniandes_dance_020_27,Novice,"Observations: The dancer is performing a series of dance steps focusing on lower body agility, featuring shuffling and transitioning movements. He keeps his core engaged and maintains a slightly crouched posture to keep his center of gravity low. The footwork involves lateral movements, pivot turns, and consistent rhythmic tapping. He uses his arms for balance and momentum, sometimes incorporating small aesthetic gestures to match the beat.

Errors: There are minor issues with stability during the more rapid pivot movements; he occasionally loses balance, leading to a slight stutter in his foot placement. His upper body posture is somewhat stiff, which inhibits fluid movement and affects his transition speed between steps. Additionally, his rhythmic synchronization with the underlying beat is slightly inconsistent, with some steps landing either ahead or behind the intended count.

Skill Level: Intermediate Expert",Intermediate Expert,False
7992ceca-a566-4679-b116-6fc0b811b70f,upenn_0720_Dance_4_5,Early Expert,"Observations: The person is performing a series of repetitive, choreographed movements that appear to be exercises in proprioception and balance, likely related to dance or athletic training. Throughout the session, the individual maintains a steady posture, frequently utilizing wide stances, leg extensions (kicks), and fluid arm movements. They often reset to a neutral standing position between specific maneuvers. The execution is deliberate, with a focus on core stability and controlled transitions from standing to deeper, squat-like stances.

Errors: There is a notable lack of explosive power and fluidity in the transitions; the movements are somewhat robotic and hesitant, suggesting they are focusing more on memory than on the kinetic chain of the motions. During the leg extensions and squats, there is occasional instability in the ankles and knees, indicating a slight deficit in lower-body strength or balance control. Some arm movements appear incomplete or lack the sharp definition typically seen in advanced practitioners of this movement style.

Skill Level: Intermediate Expert",Intermediate Expert,False
c5c271ee-08ad-4dd8-ac8c-417f830db685,uniandes_dance_019_20,Intermediate Expert,"Observations: The dancer is performing a series of controlled, rhythmic movements with a focus on fluidity and core engagement. She maintains a consistent center of gravity, with her upper body generally held tall and stable. Her arm movements involve controlled extensions and contractions, showing good spatial awareness. She exhibits a soft quality in her transitions, particularly when shifting weight between legs. Her legwork involves subtle knee bends and deliberate steps, maintaining a grounded aesthetic. She utilizes her hands to guide the energy of the motion, showing an attempt at expressive, deliberate choreography.

Errors: There are minor lapses in timing regarding the syncopation of the music, resulting in slightly rushed or delayed transitions during the more complex leg movements. Her foot placement is occasionally inconsistent, which affects her overall balance during the faster, more aggressive pivots. Furthermore, there is a slight lack of full tension in her fingertips during extended reaches, making some movements appear less defined. Finally, her posture loses a degree of alignment during the higher leg lifts, causing a slight tilting of the pelvis that disrupts the visual continuity.

Skill Level: Intermediate Expert",Intermediate Expert,True
