clip_id,take_folder,ground_truth,exo_full_answer,exo_predicted,exo_correct,ego_full_answer,ego_predicted,ego_correct
7c8dc8cc-c863-4082-a011-ba385306537a,uniandes_dance_024_3,Novice,"Observations: The person is dancing in a studio with a backdrop that says ""Le Design."" They are wearing sunglasses and a black shirt. They are moving their arms and legs in a rhythmic manner, and they appear to be enjoying themselves.

Errors: There are no significant errors in the person's movement. They are dancing in a fluid and natural manner.

Skill Level: Intermediate Expert",Intermediate Expert,False,"Observations: The person is dancing in a room with a black curtain and a white wall. They are wearing a white shirt and black pants. They are moving their arms and legs in a rhythmic manner, and their feet are tapping on the floor. There is a tripod in the background.

Errors: The person's movements are not very fluid, and they seem to be struggling with some steps. Their arms and legs are not moving in perfect sync, and there are some awkward movements.

Skill Level: Novice",Novice,True
c198cb21-159d-4a1f-b395-976f44c24166,uniandes_dance_017_4,Novice,"Observations: The person is dancing in a studio with a backdrop that says ""Ileo."" They are wearing a blue jacket, black pants, and sunglasses. They are moving their arms and legs in a rhythmic manner, stepping side to side and raising their arms above their head at times.

Errors: The person's movements appear to be somewhat stiff and lack fluidity. Their steps are not perfectly aligned, and there are moments where they seem to hesitate or struggle to maintain rhythm.

Skill Level: Novice",Novice,True,"Observations: The person is dancing in a room with black curtains and a tripod. They are wearing a blue jacket and black pants. They are moving their arms and legs in a rhythmic manner, and their movements appear to be fluid and coordinated.

Errors: There are no apparent errors in the person's movement. Their technique appears to be well-executed and precise.

Skill Level: Intermediate Expert",Intermediate Expert,False
be44efc7-77ac-43ff-906b-3d49387ce118,uniandes_dance_022_17,Late Expert,"Observations: The person is dancing in a studio with a backdrop that says ""Le Dance"". They are wearing a black tank top and black pants. They are moving their arms and legs in a rhythmic manner, stepping side to side and raising their arms above their head at times.

Errors: The person's movements are not perfectly synchronized with the music, and they occasionally lose their balance and stumble slightly.

Skill Level: Intermediate Expert",Intermediate Expert,False,"Observations: The person is dancing in a room with black curtains and a white floor. They are wearing a black shirt and black pants. They are moving their arms and legs in a rhythmic manner, and their movements are fluid and graceful. They are also smiling and appear to be enjoying themselves.

Errors: There are no visible errors in the person's movement. Their technique is smooth and precise.

Skill Level: Intermediate Expert",Intermediate Expert,False
dc26e79e-f38f-4711-a212-6a7de087d8ac,uniandes_dance_017_6,Novice,"Observations: The person is dancing in a studio with a backdrop that says ""Ileo."" They are wearing a blue jacket, black pants, and sunglasses. They are moving their arms and legs in a rhythmic manner, stepping side to side and raising their arms above their head at times.

Errors: The person's movements appear to be somewhat stiff and lack fluidity. Their steps are not perfectly aligned, and there are moments where they seem to hesitate or struggle to maintain rhythm.

Skill Level: Novice",Novice,True,"Observations: The person is dancing in a room with a black curtain and a white floor. They are wearing a red shirt and black pants. They are moving their arms and legs in a rhythmic manner, and their feet are tapping on the floor. There is a tripod in the background.

Errors: The person's movements are not very fluid, and they seem to be struggling with some steps. Their arms and legs are not moving in perfect sync with each other.

Skill Level: Novice",Novice,True
1f5b9ba5-a7c0-496d-b164-444251f45d25,uniandes_dance_002_3,Late Expert,"Observations: The person is dancing in a studio with a white floor and orange walls. They are wearing a black shirt and black pants. They are moving their arms and legs in a rhythmic manner, stepping side to side and swaying their hips. Their movements appear fluid and coordinated.

Errors: There are no significant errors in the person's movement. Their steps and arm movements are smooth and well-timed.

Skill Level: Intermediate Expert",Intermediate Expert,False,"Observations: The person is dancing in a room with black curtains. They are wearing a white shirt and black pants. The person is moving their arms and legs in a rhythmic manner, and they are stepping on the floor. The person is also turning their head to the side.

Errors: The person is not moving their arms and legs in a synchronized manner. The person is also not stepping on the floor in a consistent manner.

Skill Level: Novice",Novice,False
be64949d-750d-4272-a561-a6c7c2d5a6b9,uniandes_dance_002_13,Early Expert,"Observations: The person is dancing in a studio with a white floor and orange walls. They are wearing a black shirt and black pants, and they have long hair. They are moving their arms and legs in a rhythmic manner, and their feet are moving in time with the music. They are also looking at a camera on a tripod.

Errors: The person's movements are not very fluid, and there are some awkward steps. Their arms are not moving in a smooth manner, and their feet are not always in sync with the music.

Skill Level: Novice",Novice,False,"Observations: The person is dancing in a room with black curtains and a tripod. They are wearing a black shirt and black pants. Their arms are moving in a circular motion, and they are stepping side to side.

Errors: The person's movements are not very fluid, and there are some awkward steps. They also seem to be struggling with maintaining balance.

Skill Level: Novice",Novice,False
0c162693-cd79-4d37-9dd9-d1a6a5c653a3,uniandes_dance_020_28,Novice,"Observations: The person is performing a dance routine that involves various arm movements, leg steps, and body rotations. They appear to be practicing a choreographed sequence, as they maintain a consistent rhythm and flow throughout the performance.

Errors: The person's movements could be more fluid and precise. There are instances where their arms and legs do not align perfectly with the rhythm, resulting in a slightly disjointed appearance. Additionally, their posture can be improved by maintaining better alignment between their shoulders, hips, and knees during certain steps.

Skill Level: Intermediate Expert",Intermediate Expert,False,"Observations: The person is dancing in a room with a black curtain backdrop. They are wearing a red shirt and black pants. Their movements are fluid and graceful, suggesting they have some experience with dance.

Errors: There are no significant errors in the person's movements. However, there could be room for improvement in terms of precision and synchronization with the music.

Skill Level: Intermediate Expert",Intermediate Expert,False
94b7d4d2-0ddc-47d2-a88e-71193c2315cc,upenn_0629_Dance_2_2,Early Expert,"Observations: The person is dancing in a room with a wooden floor and white walls. They are wearing a blue shirt and black shorts. They are moving their arms and legs in a rhythmic manner, stepping side to side and swaying their hips. They appear to be enjoying themselves and are moving with confidence.

Errors: There are no significant errors in the person's movement. They are dancing in a fluid and natural manner, which suggests that they have some experience with dance.

Skill Level: Intermediate Expert",Intermediate Expert,False,"Observations: The person is dancing in a room with a wooden floor, a white wall, and a curtain. They are wearing a blue shirt and khaki pants. They are moving their arms and legs in a rhythmic manner.

Errors: The person's movements are not very fluid and they seem to be struggling with some steps. Their posture is not very good and they are not using their full range of motion.

Skill Level: Novice",Novice,False
8aef970a-22d8-4f21-94de-9737be02abd1,uniandes_dance_016_46,Novice,"Observations: The person is dancing in a studio with a backdrop that says ""ILE."" They are wearing a blue jacket, black pants, and sunglasses. They are moving their arms and legs in a rhythmic manner, stepping side to side and raising their arms above their head at times.

Errors: The person's movements appear to be somewhat stiff and lack fluidity. Their steps are not perfectly aligned, and there are moments where they seem to hesitate or struggle to maintain rhythm.

Skill Level: Novice",Novice,True,"Observations: The person is dancing in a room with black curtains. They are wearing a black shirt and black pants. They are moving their arms and legs in a rhythmic manner, and their feet are tapping on the floor. There is a tripod in the background.

Errors: The person's movements are not very fluid, and they seem to be struggling to keep up with the rhythm. Their steps are not very precise, and they are occasionally stepping on the tripod.

Skill Level: Novice",Novice,True
4db61f0f-e35b-4ad8-bc3a-8d4a02094c19,uniandes_dance_019_7,Intermediate Expert,"Observations: The person is dancing in a studio with a backdrop that says ""Le Design."" They are wearing a black outfit and sunglasses. Their movements include stepping, turning, and gesturing with their arms.

Errors: The person's movements appear to be somewhat stiff and lack fluidity. Their steps seem to be uneven, and they do not seem to be fully engaging with the music. Additionally, their gestures with their arms are not very expressive.

Skill Level: Novice",Novice,False,"Observations: The person is dancing in a room with a black curtain and a tripod. They are wearing a white shirt and black pants. They are moving their arms and legs in a rhythmic manner, and their feet are tapping on the floor. There are other people in the background, but they are not dancing.

Errors: The person's movements are not very precise, and they are not following a specific dance routine. Their steps are not in sync with the music, and they are not using their arms effectively to create a visually appealing dance.

Skill Level: Novice",Novice,False
a79d5151-c4f8-4b6e-9084-c563b317c4e8,uniandes_dance_021_29,Intermediate Expert,"Observations: The person is performing a dance routine with fluid movements, transitioning between different poses and steps. They maintain a balanced posture throughout the sequence, showcasing control and coordination.

Errors: There are no noticeable errors in the person's movements. Their technique appears to be precise and well-executed.

Skill Level: Intermediate Expert",Intermediate Expert,True,"Observations: The person is dancing in a room with a black curtain in the background. They are wearing a black shirt and black pants. They are moving their arms and legs in a rhythmic manner, and their feet are tapping on the floor. There is a tripod in the room, and a person is standing behind it.

Errors: The person's movements are not very fluid, and they seem to be struggling with some of the dance steps. Their arms and legs are not moving in perfect sync, and there are some awkward movements.

Skill Level: Novice",Novice,False
0d1c01f6-74c9-45b4-8ccd-8c64eb39a2f5,uniandes_dance_008_50,Intermediate Expert,"Observations: The person is performing a dance routine with fluid movements, transitioning between different steps and arm positions. They appear to be comfortable and confident in their movements.

Errors: There are no significant errors observed in the person's movements. Their technique seems well-coordinated and precise.

Skill Level: Intermediate Expert",Intermediate Expert,True,"Observations: The person is dancing in a room with a black curtain in the background. They are wearing a white shirt and black pants. Their arms are moving in a fluid motion, and they are stepping side to side.

Errors: There are no visible errors in the person's movement.

Skill Level: Intermediate Expert",Intermediate Expert,True
53d819a4-f540-44ed-8dcd-2260112fc54c,uniandes_dance_021_19,Intermediate Expert,"Observations: The person is dancing in a studio with a white floor and a black backdrop. They are wearing a black shirt, black pants, and glasses. Their movements include stepping side to side, raising their arms, and turning their head.

Errors: The person's movements appear to be somewhat stiff and lack fluidity. Their steps are not perfectly aligned, and there are moments where they seem to hesitate or lose balance.

Skill Level: Novice",Novice,False,"Observations: The person is dancing in a studio with a black curtain backdrop. They are wearing a black shirt and jeans, and they are moving their arms and legs in a fluid motion. Their feet are positioned on the floor, and they are stepping forward and backward as they dance.

Errors: The person's movements are not perfectly synchronized with the music, and there are some moments where their steps appear to be slightly offbeat. Additionally, their arms are not always in the correct position for the dance moves they are performing.

Skill Level: Intermediate Expert",Intermediate Expert,True
fdaecdd1-2ef5-44d6-bc6c-26ff4a21c3d6,uniandes_dance_008_13,Late Expert,"Observations: The person is performing a dance routine that involves various arm movements, leg movements, and body rotations. She appears to be moving fluidly and with confidence.

Errors: There are no apparent errors in her movement. Her technique seems to be well-executed.

Skill Level: Intermediate Expert",Intermediate Expert,False,"Observations: The person is dancing in a room with black curtains and a tripod. They are wearing a watch on their left wrist and have a bracelet on their right wrist. They are moving their arms and legs in a rhythmic manner, and their movements appear to be fluid and coordinated.

Errors: There are no apparent errors in the person's movement. Their dance appears to be well-executed and in sync with the music.

Skill Level: Intermediate Expert",Intermediate Expert,False
27b3c35b-8799-4294-b4ff-dc33f52e0220,uniandes_dance_024_8,Novice,"Observations: The person is dancing in a studio with a backdrop that says ""Le Design"". They are wearing sunglasses and a black t-shirt. They are moving their arms and legs in a rhythmic manner, stepping side to side and raising their arms above their head at times.

Errors: The person's movements are not very fluid and they seem to be struggling with maintaining a consistent rhythm. Their steps are uneven and they appear to be hesitating between steps.

Skill Level: Novice",Novice,True,"Observations: The person is dancing in a studio with a black curtain backdrop. They are wearing a pink top and black pants. Their movements are fluid and graceful, suggesting they have some experience with dance.

Errors: The person's feet are not always in sync with their arms, which could be improved for better coordination.

Skill Level: Intermediate Expert",Intermediate Expert,False
9235aa5a-d273-4932-be5f-b74ac82f5bcc,uniandes_dance_007_7,Intermediate Expert,"Observations: The person is dancing in a studio with a white floor and orange walls. They are wearing black leggings, a black t-shirt, and red shoes. They are moving their arms and legs in a rhythmic manner, stepping side to side and raising their arms above their head at times. There is a man standing behind them, holding a camera on a tripod.

Errors: The person's movements appear to be somewhat stiff and lack fluidity. Their steps are not perfectly aligned, and there are moments where they seem to hesitate or struggle to maintain rhythm. Additionally, their arm movements are not entirely synchronized with their leg movements, which can make the dance appear disjointed.

Skill Level: Novice",Novice,False,"Observations: The person is dancing in a room with a black curtain and a tripod. They are wearing a black shirt and have a watch on their left wrist. They are moving their arms and legs in a rhythmic manner, and their movements appear to be fluid and coordinated.

Errors: There are no apparent errors in the person's movement. Their technique appears to be well-executed and precise.

Skill Level: Intermediate Expert",Intermediate Expert,True
97fff617-93c7-4d83-a13e-1ff5ab6fc79d,uniandes_dance_021_12,Late Expert,"Observations: The person is dancing in a studio with a white floor and a black backdrop. They are wearing a black outfit and sunglasses. Their movements are fluid and graceful, suggesting they have some experience with dance.

Errors: There are no significant errors in the person's movements. However, there could be room for improvement in terms of precision and synchronization with the music.

Skill Level: Intermediate Expert",Intermediate Expert,False,"Observations: The person is dancing in a room with a black curtain in the background. They are wearing a white shirt and black pants. Their arms are outstretched, and they are moving their hips and legs in a rhythmic manner.

Errors: The person's movements are not very fluid, and there are some awkward steps. They also seem to be struggling with maintaining balance at times.

Skill Level: Novice",Novice,False
6af8d123-939a-410a-9d29-72687bd4dac5,uniandes_dance_013_15,Late Expert,"Observations: The person is dancing in a studio with a white floor and a large mirror on the wall. They are wearing a black outfit and are moving their arms and legs in a rhythmic manner. The person appears to be practicing a dance routine, possibly for a performance or competition.

Errors: The person's movements are not entirely fluid, and there are some minor errors in their technique. For example, they may be taking small steps instead of larger, more dynamic ones, which can make their movements appear less energetic. Additionally, their arm movements could be more expressive and varied to add more visual interest to their dance.

Skill Level: Intermediate Expert",Intermediate Expert,False,"Observations: The person is dancing in a room with black curtains on the walls. They are wearing a black shirt and black pants. They are moving their arms and legs in a rhythmic manner, and their feet are tapping the floor. There is a tripod in the room, and there is a window in the background.

Errors: The person's movements are not very fluid, and they seem to be struggling to keep up with the rhythm. Their steps are not very precise, and they are sometimes off-balance.

Skill Level: Novice",Novice,False
8fdcfd22-239e-44b9-90a7-f29588cb7d82,uniandes_dance_012_24,Intermediate Expert,"Observations: The person is dancing in a studio with a white floor and a large mirror on the wall. She is wearing a black tank top and black leggings. Her hair is tied up in a bun. She is moving her arms and legs in a fluid motion, and her feet are tapping lightly on the floor. She is looking at herself in the mirror as she dances.

Errors: There are no visible errors in the person's movement. She appears to be dancing with good form and technique.

Skill Level: Intermediate Expert",Intermediate Expert,True,"Observations: The person is dancing in a room with a black curtain in the background. They are wearing a white shirt and black pants. Their arms are moving in a circular motion, and they are stepping side to side. There is a tripod in the corner of the room.

Errors: The person's movements are not very fluid, and there are some awkward steps. They also seem to be struggling with keeping their balance at times.

Skill Level: Novice",Novice,False
5286fd37-f72e-42c5-bb9e-e09811887981,uniandes_dance_020_27,Novice,"Observations: The person is performing a dance routine that involves stepping side to side, raising their arms, and making circular motions with their hands. They appear to be wearing a red jacket and black pants.

Errors: The person's movements seem to lack fluidity and precision. Their steps are not consistent, and their arm movements are not synchronized with their feet. Additionally, they appear to be struggling with maintaining balance and control during the routine.

Skill Level: Novice",Novice,True,"Observations: The person is dancing in a room with a black curtain backdrop. They are wearing a red shirt and black pants. Their movements are fluid and rhythmic, suggesting they have some experience with dance.

Errors: The person's feet occasionally step on the camera lens, which could be considered an error in terms of safety and equipment protection.

Skill Level: Intermediate Expert",Intermediate Expert,False
7992ceca-a566-4679-b116-6fc0b811b70f,upenn_0720_Dance_4_5,Early Expert,"Observations: The person is performing a dance routine that involves various arm movements, including raising her arms above her head and extending them out to the sides. She also steps forward with one leg while keeping the other leg extended behind her.

Errors: The person's movements appear to be somewhat stiff and lack fluidity. Her arm movements are not perfectly synchronized with her steps, and she seems to be struggling to maintain proper posture throughout the routine.

Skill Level: Novice",Novice,False,"Observations: The person is dancing in a large room with a high ceiling. They are wearing a black shirt and blue shorts. They are moving their arms and legs in a fluid motion, and their feet are tapping on the floor. There is a tripod in the middle of the room.

Errors: The person is not following a specific dance routine, but rather improvising their movements. This could be seen as a positive trait for a dancer who is still developing their skills, as it shows creativity and a willingness to experiment with different movements. However, it may also indicate a lack of practice or experience with choreographed dances.

Skill Level: Intermediate Expert",Intermediate Expert,False
c5c271ee-08ad-4dd8-ac8c-417f830db685,uniandes_dance_019_20,Intermediate Expert,"Observations: The person is performing a dance routine with fluid movements, transitioning between different poses and steps. They maintain a strong posture throughout, with their arms and legs moving in sync with the rhythm. Their facial expression suggests they are fully engaged in the performance.

Errors: There are no noticeable errors in the person's movement. Their technique appears to be well-executed, with smooth transitions between steps and poses.

Skill Level: Intermediate Expert",Intermediate Expert,True,"Observations: The person is dancing in a room with a black curtain in the background. They are wearing a white shirt and black pants. They are moving their arms and legs in a rhythmic manner, and their feet are tapping on the floor. There are other people in the room, but they are not dancing.

Errors: The person's movements are not very fluid, and there are some awkward steps. Their arms and legs do not move in perfect sync with each other.

Skill Level: Novice",Novice,False
26ca925c-845d-4419-ae37-93f28cb415e8,uniandes_dance_016_8,Early Expert,"Observations: The person is dancing in a studio with a backdrop that says ""Ile."" They are wearing a black outfit and sunglasses. They are moving their arms and legs in a rhythmic manner, stepping side to side and raising their arms above their head at times.

Errors: The person's movements appear to be somewhat stiff and lack fluidity. Their steps are not perfectly aligned, and there are moments where they seem to hesitate or struggle to maintain rhythm.

Skill Level: Novice",Novice,False,"Observations: The person is dancing in a room with black curtains. They are wearing a white shirt and black pants. They are moving their arms and legs in a rhythmic manner, and their movements appear to be fluid and coordinated.

Errors: There are no apparent errors in the person's movement. Their technique appears to be well-executed and precise.

Skill Level: Intermediate Expert",Intermediate Expert,False
e10d385c-3b3f-4cc4-8e2d-2c5e7d986f42,uniandes_dance_020_34,Late Expert,"Observations: The person is dancing in a studio with a backdrop. They are wearing a gray shirt and black pants. Their movements include stepping, turning, and arm gestures.

Errors: The person's movements appear to be somewhat stiff and lack fluidity. Their steps seem to be uneven, and their arm gestures are not synchronized with their body movements.

Skill Level: Novice",Novice,False,"Observations: The person is dancing in a room with a black curtain in the background. They are wearing a white shirt and blue jeans. They are moving their arms and legs in a rhythmic manner, and their feet are tapping on the floor. There are other people in the room, but they are not dancing.

Errors: The person's movements are not very precise, and they are not following a specific dance routine. Their steps are not in sync with the music, and they are not using their arms effectively to create a visual effect.

Skill Level: Novice",Novice,False
24b8af0b-b50e-4ddb-8421-a23dab506580,uniandes_dance_013_22,Late Expert,"Observations: The person is dancing in a studio with a white floor and walls. They are wearing a black shirt and black pants, and they have long hair. They are moving their arms and legs in a fluid motion, and their feet are moving in a rhythmic pattern. They are also wearing a pair of glasses.

Errors: There are no visible errors in the person's movement. They appear to be dancing with good form and technique.

Skill Level: Intermediate Expert",Intermediate Expert,False,"Observations: The person is dancing in a room with black curtains. They are wearing a black shirt and black pants. They are moving their arms and legs in a rhythmic manner. There are other people in the background, but they are not dancing.

Errors: The person's movements are not very precise. They are not following a specific dance routine. Their steps are not very smooth and they are not maintaining a consistent rhythm.

Skill Level: Novice",Novice,False
04f0854f-7a61-4902-a5ea-cf9b9ff2785f,upenn_0706_Dance_4_3,Early Expert,"Observations: The person is dancing in a room with wooden floors and white walls. They are wearing a blue shirt and brown pants. Their movements are fluid and rhythmic, suggesting they have some experience with dance.

Errors: There are no significant errors in the person's movements. However, there could be room for improvement in terms of precision and synchronization with the music.

Skill Level: Intermediate Expert",Intermediate Expert,False,"Observations: The person is dancing in a room with a wooden floor and white walls. They are wearing a blue shirt and black pants. They are moving their arms and legs in a rhythmic manner, and their feet are moving quickly across the floor. They are also looking at the camera while dancing.

Errors: The person's movements are not very precise, and they are not following a specific dance routine. Their steps are not consistent, and they are not using their arms effectively to create a fluid motion.

Skill Level: Novice",Novice,False
7e4cdc23-31d4-4449-b6a1-1100985cfcb1,uniandes_dance_012_19,Intermediate Expert,"Observations: The person is dancing in a studio with a white floor and walls. She is wearing a black tank top and black pants. Her hair is pulled back into a ponytail. She is moving her arms and legs in a rhythmic manner, stepping side to side and raising her arms above her head at times.

Errors: The person's movements are not perfectly synchronized with the music. She occasionally steps on the same spot instead of moving forward or backward. Her arms do not always move in a smooth, flowing motion.

Skill Level: Intermediate Expert",Intermediate Expert,True,"Observations: The person is dancing in a room with a camera on a tripod. They are wearing a black shirt and black pants. They are moving their arms and legs in a rhythmic manner, and they are looking at the camera.

Errors: The person is not following a specific dance routine, so it is difficult to identify any errors in their movement.

Skill Level: Novice",Novice,False
